customer_id,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_Data
1628-BIZYP,true,15.2,false,true,Fiber Optic,2,false,true,false,false,false,true,true,true
1704-NRWYE,true,43.34,false,true,Fiber Optic,2,false,false,false,false,true,false,false,true
1818-ESQMW,true,39.62,false,true,Fiber Optic,2,false,false,true,true,false,true,true,true
1894-IGFSG,true,18.01,false,true,Fiber Optic,2,false,false,false,false,true,true,true,true
2363-BJLSL,true,48.72,false,true,DSL,2,false,true,true,true,true,true,true,true
2397-BRLOM,true,26.99,false,true,Fiber Optic,2,false,false,false,false,true,false,false,true
2424-WVHPL,true,27.65,false,true,Fiber Optic,2,false,false,false,true,false,false,false,true
2669-OIDSD,true,1.02,false,true,Fiber Optic,2,false,false,true,true,true,true,true,true
2874-YXVVA,true,2.82,false,true,Fiber Optic,2,false,true,true,true,true,true,true,true
3221-CJMSG,true,2.33,false,true,DSL,2,false,false,false,true,false,false,false,true
3638-DIMPH,true,29.49,false,true,DSL,2,false,false,false,false,false,false,false,true
3671-SHRSP,true,14.3,false,true,Fiber Optic,2,false,false,true,true,false,false,false,true
3878-AVSOQ,true,17.6,false,true,Fiber Optic,2,false,false,false,false,false,false,false,false
3988-RQIXO,true,43.61,false,true,Fiber Optic,2,false,false,false,false,true,true,true,true
4112-LUEIZ,true,12.78,false,true,Fiber Optic,2,false,false,false,false,true,true,true,true
4146-SVFUD,true,45.28,false,true,DSL,2,false,false,false,false,false,false,false,true
4184-TJFAN,true,25.77,false,true,Fiber Optic,2,true,false,false,true,true,false,false,true
4587-NUKOX,true,32.43,false,true,Fiber Optic,2,true,true,false,false,false,false,false,true
4619-EVPHY,true,38.85,false,true,Fiber Optic,2,false,false,false,false,true,true,true,true
4690-LLKUA,true,40.93,false,true,DSL,2,false,false,false,false,false,false,false,true
5201-USSQZ,true,42.26,false,true,Fiber Optic,2,false,false,false,true,false,true,true,true
5223-UZAVK,true,9.95,false,true,Fiber Optic,2,true,true,false,false,true,true,true,true
5229-DTFYB,true,10.26,false,true,Fiber Optic,2,false,true,false,true,true,true,true,true
5349-IECLD,true,26.05,false,true,Fiber Optic,2,false,false,true,false,true,true,true,true
5439-WIKXB,true,46.46,false,true,Fiber Optic,2,false,true,false,false,true,true,true,false
5649-RXQTV,true,42.33,false,true,Fiber Optic,2,false,true,true,false,true,true,true,true
5701-YVSVF,true,29.15,false,true,Fiber Optic,2,false,false,false,true,true,false,false,true
5712-PTIWW,true,16.14,false,true,Fiber Optic,2,false,false,true,true,false,false,false,true
5923-GXUOC,true,8.38,false,true,Fiber Optic,2,true,true,true,false,true,true,true,true
6365-MTGZX,true,24.76,false,true,Fiber Optic,2,false,false,false,true,true,true,true,true
6410-LEFEN,true,15.62,false,true,DSL,2,false,false,false,false,false,false,false,true
6646-JPPHA,true,48.01,false,true,Fiber Optic,2,true,true,false,false,false,false,false,false
6941-KXRRV,true,34.43,false,true,DSL,2,false,true,false,false,false,true,true,true
7577-SWIFR,true,16.64,false,true,Fiber Optic,2,false,false,false,false,true,true,true,true
7581-EBBOU,true,38.88,false,true,DSL,2,false,true,true,true,true,false,false,true
7638-QVMVY,true,26.09,false,true,Fiber Optic,2,false,false,false,false,true,false,false,true
7661-CPURM,true,43.11,false,true,Fiber Optic,2,false,false,false,true,false,true,true,true
7811-JIVPF,true,42.26,false,true,Cable,2,false,false,true,false,false,false,false,false
8062-YBDOE,true,7.23,false,true,Fiber Optic,2,false,false,false,false,false,false,false,true
8313-KTIHG,true,37.7,false,true,DSL,2,false,false,false,true,true,false,false,false
8433-WXGNA,true,42.16,false,true,Cable,2,true,false,false,false,false,false,false,true
8565-WUXZU,true,5.51,false,true,Fiber Optic,2,true,true,false,true,false,false,false,true
9209-NWPGU,true,34.98,false,true,Cable,2,true,false,false,true,true,false,false,true
9747-DDZOS,true,3.84,false,true,Fiber Optic,2,false,false,true,false,false,false,false,true
9767-FFLEM,true,35.04,false,true,Fiber Optic,2,false,false,false,false,false,false,false,true
9799-CAYJJ,true,32.62,false,true,Fiber Optic,2,false,false,false,false,false,false,false,true
9938-EKRGF,true,8.97,false,true,Cable,2,true,true,true,true,true,true,true,true
0991-BRRFB,true,20.86,false,true,DSL,3,true,false,false,false,false,false,false,true
1125-SNVCK,true,35.65,false,true,DSL,3,false,false,false,false,false,false,false,true
1448-PWKYE,true,35.71,false,true,Cable,3,false,false,false,false,false,true,true,true
1455-ESIQH,true,16.06,false,true,Fiber Optic,3,false,false,false,false,true,true,true,true
1478-VPOAD,true,37.5,false,true,DSL,3,false,false,false,false,false,false,false,true
1670-SVOWZ,true,7.62,false,true,Fiber Optic,3,false,true,false,true,false,true,true,false
1915-IOFGU,true,41.39,false,true,Fiber Optic,3,false,false,false,false,false,false,false,true
2055-PDADH,true,2.26,false,true,Fiber Optic,3,false,false,false,false,false,false,false,true
2372-HWUHI,true,46.84,false,true,DSL,3,false,false,false,false,false,false,false,true
2657-ALMWY,true,18.26,false,true,Fiber Optic,3,false,true,false,false,false,true,true,true
2955-BJZHG,true,16.61,false,true,Fiber Optic,3,false,false,false,false,true,false,false,true
3018-TFTSU,true,18.38,false,true,Fiber Optic,3,true,false,true,false,false,false,false,true
3533-UVMOM,true,11.94,false,true,DSL,3,true,true,true,false,false,true,true,true
3799-ISUZQ,true,35.42,false,true,Fiber Optic,3,false,false,false,false,false,false,false,true
4104-PVRPS,true,1.02,false,true,Cable,3,true,false,false,true,false,false,false,false
4317-VTEOA,true,43.03,false,true,DSL,3,false,true,false,false,false,false,false,true
4450-DLLMH,true,6.74,false,true,Fiber Optic,3,false,false,false,false,false,false,false,true
4658-HCOHW,true,16.67,false,true,Fiber Optic,3,false,true,true,true,true,true,true,true
4671-LXRDQ,true,17.25,false,true,Cable,3,false,false,false,false,false,false,false,false
4945-RVMTE,true,38.97,false,true,Cable,3,false,false,true,false,true,false,false,true
5288-AHOUP,true,41.58,false,true,Fiber Optic,3,false,false,false,false,false,true,true,true
5364-EVNIB,true,30.88,false,true,Fiber Optic,3,false,true,true,false,false,false,false,true
5494-HECPR,true,32.92,false,true,Fiber Optic,3,false,false,false,false,true,false,false,true
5542-DHSXL,true,6.77,false,true,Cable,3,true,true,false,false,false,false,false,true
6110-OHIHY,true,49.76,false,true,Fiber Optic,3,false,false,false,false,true,false,false,false
6161-UUUTA,true,2.98,false,true,Fiber Optic,3,false,false,false,false,true,false,false,true
6169-PGNCD,true,6.45,false,true,DSL,3,true,true,true,true,true,false,false,true
6402-EJMWF,true,21.03,false,true,DSL,3,false,false,false,false,false,true,true,true
6480-YAGIY,true,28.72,false,true,Fiber Optic,3,true,true,true,true,true,true,true,true
6896-SRVYQ,true,47.06,false,true,Fiber Optic,3,false,false,true,false,false,false,false,false
6898-MDLZW,true,1.8,false,true,DSL,3,false,true,false,true,false,false,false,true
6961-VCPMC,true,48.62,false,true,Fiber Optic,3,false,false,false,false,false,true,false,false
7005-CYUIL,true,12.26,false,true,Fiber Optic,3,true,true,true,true,true,false,false,true
7426-RHZGU,true,30.8,false,true,Fiber Optic,3,false,false,false,true,true,true,true,true
7833-PKIHD,true,31.66,false,true,Cable,3,true,false,false,true,true,true,true,true
8065-BVEPF,true,18.23,false,true,Fiber Optic,3,false,true,true,false,true,true,true,true
8375-KVTHK,true,49.51,false,true,Fiber Optic,3,false,true,false,true,true,true,true,false
8640-SDGKB,true,28.89,false,true,DSL,3,false,false,true,true,true,true,true,true
8668-KNZTI,true,47.9,false,true,DSL,3,true,false,true,false,false,false,false,true
8782-NUUOL,true,35.13,false,true,DSL,3,true,false,true,true,true,true,true,true
8999-YPYBV,true,30.8,false,true,Cable,3,true,true,true,true,true,true,true,true
9058-MJLZC,true,35.56,false,true,Fiber Optic,3,true,false,false,false,true,true,true,true
9873-MNDKV,true,29.16,false,true,DSL,3,false,false,false,false,false,false,false,true
9927-DSWDF,true,49.66,false,true,Fiber Optic,3,true,true,false,true,true,true,true,true
9940-RHLFB,true,26.06,false,true,Fiber Optic,3,false,false,true,false,false,false,false,true
0011-IGKFF,true,27.82,false,true,Fiber Optic,4,false,true,true,false,true,true,false,true
0235-KGSLC,true,33.34,false,true,Fiber Optic,4,false,false,true,false,true,false,false,true
0674-EYYZV,true,36.33,false,true,DSL,4,false,false,false,false,true,false,false,true
0867-LDTTC,true,45.69,false,true,Cable,4,false,false,true,true,true,true,true,true
0869-PAPRP,true,46.24,false,true,Fiber Optic,4,false,false,true,false,true,false,false,true
0923-PNFUB,true,46.36,false,true,Fiber Optic,4,false,true,false,false,true,false,false,true
1184-PJVDB,true,11.3,false,true,Fiber Optic,4,false,false,false,false,true,false,false,true
1265-HVPZB,true,16.06,false,true,DSL,4,true,true,true,false,true,false,false,true
1536-HBSWP,true,14.93,false,true,DSL,4,false,false,false,true,false,false,false,true
1853-UDXBW,true,38.8,false,true,Fiber Optic,4,false,false,false,false,false,false,false,true
2800-VEQXM,true,12.5,false,true,Fiber Optic,4,false,false,true,false,false,false,false,true
2884-GBPFB,true,10.43,false,true,Fiber Optic,4,false,false,false,false,false,false,false,false
3063-QFSZL,true,13.01,false,true,Cable,4,false,false,false,false,false,true,true,true
3566-HJGPK,true,16.34,false,true,DSL,4,false,false,false,false,false,false,false,true
3566-VVORZ,true,30.79,false,true,DSL,4,false,false,false,false,false,false,false,true
3750-CKVKH,true,11.75,false,true,Fiber Optic,4,false,false,false,false,false,false,false,true
4248-HCETZ,true,6.23,false,true,Fiber Optic,4,false,true,true,false,false,false,false,true
4526-ZJJTM,true,19.44,false,true,Fiber Optic,4,false,true,true,false,false,true,true,true
4607-CHPCA,true,35.27,false,true,Fiber Optic,4,false,false,false,false,true,true,true,false
4958-GZWIY,true,5.13,false,true,DSL,4,false,false,true,false,false,false,false,true
5092-STPKP,true,30.18,false,true,DSL,4,true,false,false,true,false,false,false,true
5198-EFNBM,true,46.62,false,true,Fiber Optic,4,false,true,true,false,true,false,false,true
5605-IYGFG,true,27.46,false,true,Fiber Optic,4,false,false,false,false,false,false,false,true
6289-CPNLD,true,33.32,false,true,DSL,4,false,false,true,true,true,true,true,true
6475-VHUIZ,true,38.93,false,true,Cable,4,false,false,true,true,false,false,false,true
6620-HVDUJ,true,23.71,false,true,DSL,4,true,true,false,true,false,false,false,true
6635-MYYYZ,true,43.01,false,true,Cable,4,true,true,true,true,true,true,true,false
6705-LNMDD,true,49.81,false,true,DSL,4,false,false,false,true,false,false,false,true
6729-GDNGC,true,21.49,false,true,Fiber Optic,4,false,false,false,false,true,false,false,true
6968-GMKPR,true,22.34,false,true,Fiber Optic,4,false,true,true,false,false,false,false,true
7156-MHUGY,true,26.11,false,true,Fiber Optic,4,false,false,false,false,true,true,true,false
7284-ZZLOH,true,43.27,false,true,DSL,4,true,false,true,false,false,false,false,false
7957-RYHQD,true,44.86,false,true,Fiber Optic,4,true,true,false,false,false,false,false,true
8189-XRIKE,true,31.57,false,true,Fiber Optic,4,false,false,false,false,true,true,false,true
8242-SOQUO,true,14.22,false,true,Fiber Optic,4,false,true,false,false,true,false,false,true
8266-VBFQL,true,31.92,false,true,Fiber Optic,4,false,false,true,true,false,true,true,true
8393-DLHGA,true,5.27,false,true,Fiber Optic,4,false,true,false,false,true,true,true,true
8720-RQSBJ,true,28.67,false,true,DSL,4,false,false,false,false,false,false,false,true
8805-JNRAZ,true,29.28,false,true,Cable,4,false,true,false,false,false,false,false,true
9093-FPDLG,true,9.52,false,true,Fiber Optic,4,false,true,true,true,false,true,true,true
9190-MFJLN,true,32.77,false,true,Fiber Optic,4,false,false,true,false,true,true,true,true
9220-ZNKJI,true,33.21,false,true,Fiber Optic,4,false,false,true,true,true,false,false,true
9513-DXHDA,true,49.25,false,true,DSL,4,true,false,true,true,true,true,true,true
9564-KCLHR,true,6.44,false,true,DSL,4,false,false,false,true,false,false,false,true
9625-QSTYE,true,3.84,false,true,Fiber Optic,4,false,true,true,false,false,false,false,true
9840-EFJQB,true,24.41,false,true,Fiber Optic,4,false,true,false,false,false,false,false,true
9909-DFRJA,true,40.14,false,true,Fiber Optic,4,true,false,true,true,false,true,true,true
0191-ZHSKZ,true,38.61,false,true,DSL,5,true,true,false,false,true,true,false,true
0295-QVKPB,true,13.96,false,true,DSL,5,false,false,true,true,true,false,false,true
0611-DFXKO,true,18.05,false,true,Fiber Optic,5,false,false,false,false,true,true,true,true
0618-XWMSS,true,44.28,false,true,Fiber Optic,5,true,false,false,false,false,false,false,true
0684-AOSIH,true,12.04,false,true,Cable,5,true,false,false,false,true,true,true,true
0988-JRWWP,true,41.38,false,true,DSL,5,false,false,false,false,true,false,false,true
1016-DJTSV,true,41.85,false,true,Fiber Optic,5,false,false,false,false,false,false,false,true
1456-TWCGB,true,38.01,false,true,Cable,5,false,true,false,false,false,false,false,true
1895-QTKDO,true,45.59,false,true,DSL,5,false,false,false,false,false,false,false,true
1977-STDKI,true,20.55,false,true,Fiber Optic,5,false,true,false,false,false,false,false,true
2058-DCJBE,true,31.14,false,true,Fiber Optic,5,false,false,false,false,false,false,false,true
2079-FBMZK,true,39.36,false,true,Fiber Optic,5,false,false,false,false,false,false,false,true
2085-BOJKI,true,28.83,false,true,Fiber Optic,5,false,false,true,false,true,true,true,true
2219-MVUSO,true,35.53,false,true,Cable,5,false,false,false,false,false,false,false,true
2273-QCKXA,true,25.77,false,true,Cable,5,false,false,false,true,false,false,false,true
2305-MRGLV,true,21.91,false,true,Fiber Optic,5,false,false,false,true,false,false,false,true
2828-SLQPF,true,29.52,false,true,DSL,5,false,false,false,false,false,false,false,true
2868-MZAGQ,true,19.98,false,true,Fiber Optic,5,false,false,false,false,false,true,true,true
3496-LFSZU,true,28.47,false,true,Fiber Optic,5,false,false,false,false,false,false,false,false
3716-UVSPD,true,14.97,false,true,DSL,5,false,false,false,true,false,false,false,false
3755-JBMNH,true,45.9,false,true,Fiber Optic,5,false,false,false,false,false,false,false,true
3956-MGXOG,true,33.84,false,true,Fiber Optic,5,false,false,false,false,false,true,true,true
4154-AQUGT,true,1.47,false,true,Fiber Optic,5,false,true,false,true,false,true,false,true
4332-MUOEZ,true,32.54,false,true,Fiber Optic,5,true,false,true,true,false,true,false,true
4549-ZDQYY,true,33.84,false,true,DSL,5,true,false,true,true,false,false,false,true
4565-EVZMJ,true,26.35,false,true,Cable,5,true,true,false,true,false,false,false,true
4860-IJUDE,true,30.06,false,true,Fiber Optic,5,true,false,false,false,false,false,false,true
4871-JTKJF,true,31.13,false,true,Fiber Optic,5,false,false,false,false,false,false,false,true
4883-QICIH,true,5.99,false,true,Fiber Optic,5,false,false,false,false,false,false,false,true
4931-TRZWN,true,10.66,false,true,DSL,5,true,false,false,false,true,true,true,true
5081-NWSUP,true,37.45,false,true,DSL,5,false,true,false,true,false,true,true,true
5419-KLXBN,true,24.64,false,true,Fiber Optic,5,false,true,true,false,true,false,false,true
5539-TMZLF,true,33.84,false,true,Fiber Optic,5,false,false,false,false,false,false,false,true
5709-LVOEQ,true,31.09,false,true,DSL,5,true,true,true,false,true,true,true,true
6177-PEVRA,true,13.03,false,true,DSL,5,true,true,false,false,false,false,false,true
6341-AEVKX,true,44.95,false,true,Fiber Optic,5,true,false,true,true,true,true,true,true
6357-JJPQT,true,26.86,false,true,Fiber Optic,5,false,false,false,false,true,false,false,false
6481-OGDOO,true,30.75,false,true,Fiber Optic,5,true,true,false,false,false,true,true,true
6689-KXGBO,true,30.96,false,true,DSL,5,false,true,false,false,false,false,false,true
6695-AMZUF,true,31.15,false,true,DSL,5,true,true,true,true,true,true,true,true
7077-XJMET,true,49.39,false,true,DSL,5,false,false,true,true,true,true,true,true
7269-JISCY,true,33.6,false,true,DSL,5,false,false,false,false,false,false,false,true
7409-KIUTL,true,28.64,false,true,Fiber Optic,5,false,false,false,false,false,false,false,true
7718-UPSKJ,true,24.17,false,true,Fiber Optic,5,true,true,false,true,true,true,true,true
7801-CEDNV,true,9.01,false,true,DSL,5,true,false,false,false,false,false,false,true
8058-INTPH,true,22.48,false,true,Fiber Optic,5,false,false,false,false,true,false,false,true
8879-ZKJOF,true,38.21,false,true,DSL,5,true,false,true,true,true,true,true,true
8990-ZXLSU,true,29.87,false,true,Fiber Optic,5,false,false,false,false,false,false,false,true
9300-RENDD,true,3.13,false,true,Fiber Optic,5,false,false,false,false,true,false,false,true
9398-MMQTO,true,34.8,false,true,Fiber Optic,5,false,true,false,false,false,false,false,false
9603-OAIHC,true,2.97,false,true,Fiber Optic,5,false,false,false,false,false,false,false,true
9780-FKVVF,true,20.11,false,true,DSL,5,true,false,false,false,false,true,true,true
9828-AOQLM,true,12.8,false,true,DSL,5,false,false,false,false,false,false,false,true
0297-RBCSG,true,41.79,false,true,DSL,6,false,true,false,true,false,true,true,false
0302-JOIVN,true,16.88,false,true,Fiber Optic,6,false,true,true,false,true,true,true,true
0310-SUCIN,true,23.06,false,true,Cable,6,true,true,true,true,true,true,true,true
0356-ERHVT,true,12.95,false,true,Cable,6,false,false,false,false,false,false,false,true
0440-UEDAI,true,33.88,false,true,Fiber Optic,6,false,true,true,true,false,true,true,true
1394-SUIUH,true,44.44,false,true,Fiber Optic,6,true,true,false,true,false,false,false,true
1724-BQUHA,true,45.72,false,true,Fiber Optic,6,false,false,false,false,true,true,false,true
1761-AEZZR,true,4.04,false,true,Fiber Optic,6,false,false,false,false,true,false,false,true
2139-FQHLM,true,9.55,false,true,Fiber Optic,6,false,false,true,true,true,false,false,true
2344-JMOGN,true,17.47,false,true,Fiber Optic,6,false,true,true,true,true,false,false,true
2619-WFQWU,true,2.24,false,true,Fiber Optic,6,false,false,false,false,false,false,false,true
2856-NNASM,true,39.12,false,true,Fiber Optic,6,false,false,false,false,true,true,true,true
3165-HDOEW,true,14.9,false,true,DSL,6,false,false,false,false,false,false,false,true
3174-AKMAS,true,37.02,false,true,DSL,6,false,true,false,true,true,false,false,true
3205-MXZRA,true,3.26,false,true,DSL,6,false,false,false,true,true,false,false,true
3296-SILRA,true,41.16,false,true,Fiber Optic,6,false,true,false,false,false,false,false,true
3319-DWOEP,true,47.9,false,true,Fiber Optic,6,false,false,true,false,true,true,false,true
3794-NFNCH,true,23.16,false,true,DSL,6,false,false,true,false,false,false,false,true
3987-KQDDU,true,21.11,false,true,Fiber Optic,6,true,false,false,false,false,false,false,true
4452-QIIEB,true,30.04,false,true,DSL,6,false,false,false,false,false,false,false,true
4701-MLJPN,true,1.53,false,true,DSL,6,false,false,true,true,false,false,false,false
5318-IXUZF,true,6.2,false,true,Fiber Optic,6,false,true,false,false,true,false,false,true
5777-KJIRB,true,23.28,false,true,Cable,6,false,false,true,false,false,false,false,true
5780-INQIK,true,20.9,false,true,DSL,6,false,false,false,true,false,false,false,true
6034-YMTOB,true,29.75,false,true,Fiber Optic,6,false,false,false,true,false,false,false,true
6127-IYJOZ,true,40.38,false,true,DSL,6,false,false,false,false,false,false,false,true
6211-WWLTF,true,26.81,false,true,Fiber Optic,6,true,false,true,false,true,true,true,true
6440-DKQGE,true,27.88,false,true,Cable,6,false,true,true,false,true,false,false,false
6478-HRRCZ,true,44.45,false,true,DSL,6,true,true,false,true,false,true,true,true
6959-GQEGV,true,10.36,false,true,DSL,6,true,false,true,false,true,true,true,true
7055-HNEOJ,true,4.19,false,true,Cable,6,false,false,true,true,false,false,false,true
7580-UGXNC,true,25.74,false,true,DSL,6,true,true,false,false,false,false,false,true
7675-OZCZG,true,30.14,false,true,DSL,6,false,false,false,false,false,false,false,false
7994-XIRTR,true,5.14,false,true,DSL,6,false,false,true,true,false,true,false,true
8183-ONMXC,true,5.11,false,true,Fiber Optic,6,false,false,false,false,false,true,true,true
8417-FMLZI,true,26.91,false,true,Fiber Optic,6,false,true,false,false,false,true,true,true
8543-MSDMF,true,44.42,false,true,Cable,6,true,false,true,false,true,true,true,true
8728-SKJLR,true,1.08,false,true,Fiber Optic,6,false,false,false,true,false,false,false,true
8788-DOXSU,true,9.7,false,true,DSL,6,false,false,true,false,false,true,true,true
8837-VVWLQ,true,32.31,false,true,Fiber Optic,6,true,false,false,false,true,false,false,true
9048-JVYVF,true,35.64,false,true,Cable,6,false,false,false,true,true,true,true,true
9210-IAHGH,true,23.35,false,true,DSL,6,false,false,false,true,true,true,true,true
9223-UCPVT,true,18.34,false,true,Fiber Optic,6,false,false,true,false,true,true,true,true
9435-JMLSX,true,5.51,false,true,Cable,6,true,true,true,true,true,true,true,true
9725-SCPZG,true,1.13,false,true,Fiber Optic,6,false,false,false,false,true,true,true,true
9796-BPKIW,true,42.53,false,true,Fiber Optic,6,false,false,false,false,false,false,false,true
9851-KIELU,true,18.03,false,true,Fiber Optic,6,true,true,true,true,true,true,true,true
0118-JPNOY,true,33.74,false,true,Fiber Optic,7,true,false,false,false,true,false,false,true
0207-MDKNV,true,22.39,false,true,Fiber Optic,7,true,false,true,true,true,true,true,true
0329-GTIAJ,true,30.18,false,true,Fiber Optic,7,false,true,false,true,true,true,true,true
0557-ASKVU,true,44.97,false,true,Cable,7,false,false,true,true,false,false,false,true
0661-WCQNQ,true,7.68,false,true,DSL,7,true,false,false,true,false,false,false,false
1092-GANHU,true,30.61,false,true,Fiber Optic,7,false,false,true,false,false,false,false,true
1142-IHLOO,true,14.37,false,true,Fiber Optic,7,false,false,false,false,true,true,true,true
1319-YLZJG,true,39.0,false,true,Fiber Optic,7,true,true,true,false,false,false,false,true
1356-MKYSK,true,46.59,false,true,DSL,7,true,false,true,true,true,true,true,false
1436-ZMJAN,true,37.08,false,true,Cable,7,false,false,true,false,true,true,true,true
1576-PFZIW,true,14.48,false,true,Fiber Optic,7,true,true,true,false,true,true,true,true
1730-VFMWO,true,40.67,false,true,DSL,7,false,false,false,true,false,false,false,true
1963-SVUCV,true,28.37,false,true,DSL,7,false,false,false,false,false,false,false,false
2325-ZUSFD,true,36.65,false,true,DSL,7,true,false,false,false,true,true,true,true
2359-QWQUL,true,9.51,false,true,Fiber Optic,7,true,false,true,true,true,true,true,true
2446-PLQVO,true,5.67,false,true,Fiber Optic,7,false,false,false,false,false,false,false,true
2637-FKFSY,true,2.66,false,true,DSL,7,false,false,false,false,false,false,false,true
3258-SANFR,true,19.74,false,true,DSL,7,false,false,false,false,false,false,false,true
3488-PGMQJ,true,1.78,false,true,Fiber Optic,7,false,true,false,false,false,false,false,true
3703-VAVCL,true,46.92,false,true,Fiber Optic,7,false,false,true,true,false,true,true,true
4115-BNPJY,true,32.46,false,true,DSL,7,false,false,true,true,true,true,true,true
4277-PVRAN,true,36.39,false,true,Fiber Optic,7,false,false,false,false,true,false,false,true
4484-CGXFK,true,25.96,false,true,DSL,7,false,false,false,false,false,true,true,true
4647-MUZON,true,29.6,false,true,Fiber Optic,7,false,false,true,false,true,true,true,true
4957-TREIR,true,38.05,false,true,DSL,7,true,false,false,true,true,false,false,true
5203-XEHAX,true,45.56,false,true,DSL,7,true,true,false,false,false,true,true,true
5404-GGUKR,true,17.16,false,true,DSL,7,false,true,false,false,false,false,false,true
6000-APYLU,true,20.34,false,true,Fiber Optic,7,false,false,false,false,false,true,true,true
6311-UEUME,true,44.33,false,true,Fiber Optic,7,false,false,false,false,true,false,false,true
6416-JNVRK,true,2.03,false,true,Cable,7,false,false,false,false,false,true,true,true
6439-LAJXL,true,34.64,false,true,DSL,7,true,true,false,true,true,false,false,true
7351-KYHQH,true,7.82,false,true,Cable,7,false,true,true,false,true,false,false,true
7562-GSUHK,true,40.76,false,true,Fiber Optic,7,false,true,true,false,false,true,true,true
8802-UNOJF,true,28.63,false,true,Cable,7,false,true,true,true,false,false,false,false
