customer_id,customer_status,churn_category,churn_reason
7270-BDIOA,Churned,Dissatisfaction,Limited range of services
7613-LLQFO,Churned,Dissatisfaction,Limited range of services
7779-LGOVN,Churned,Dissatisfaction,Limited range of services
8348-HFYIV,Churned,Dissatisfaction,Limited range of services
8413-VONUO,Churned,Dissatisfaction,Limited range of services
8650-RHRKE,Churned,Dissatisfaction,Limited range of services
8676-TRMJS,Churned,Dissatisfaction,Limited range of services
8749-JMNKX,Churned,Dissatisfaction,Limited range of services
8752-STIVR,Churned,Dissatisfaction,Limited range of services
9174-FKWZE,Churned,Dissatisfaction,Limited range of services
9360-AHGNL,Churned,Dissatisfaction,Limited range of services
9381-NDKME,Churned,Dissatisfaction,Limited range of services
9445-SZLCH,Churned,Dissatisfaction,Limited range of services
9514-JDSKI,Churned,Dissatisfaction,Limited range of services
0031-PVLZI,Churned,Price,Long distance charges
0137-UDEUO,Churned,Price,Long distance charges
0203-HHYIJ,Churned,Price,Long distance charges
0486-HECZI,Churned,Price,Long distance charges
0607-DAAHE,Churned,Price,Long distance charges
0618-XWMSS,Churned,Price,Long distance charges
0685-MLYYM,Churned,Price,Long distance charges
0748-RDGGM,Churned,Price,Long distance charges
0812-WUPTB,Churned,Price,Long distance charges
0876-WDUUZ,Churned,Price,Long distance charges
0952-KMEEH,Churned,Price,Long distance charges
1240-KNSEZ,Churned,Price,Long distance charges
1260-TTRXI,Churned,Price,Long distance charges
1309-BXVOQ,Churned,Price,Long distance charges
1428-GTBJJ,Churned,Price,Long distance charges
1449-XQEMT,Churned,Price,Long distance charges
1493-AMTIE,Churned,Price,Long distance charges
1934-SJVJK,Churned,Price,Long distance charges
1963-VAUKV,Churned,Price,Long distance charges
2002-MZHWP,Churned,Price,Long distance charges
2223-KAGMX,Churned,Price,Long distance charges
2225-ZRGSG,Churned,Price,Long distance charges
2332-EFBJY,Churned,Price,Long distance charges
2516-VQRRV,Churned,Price,Long distance charges
2636-OHFMN,Churned,Price,Long distance charges
2667-WYLWJ,Churned,Price,Long distance charges
2672-HUYVI,Churned,Price,Long distance charges
2748-MYRVK,Churned,Price,Long distance charges
3351-NQLDI,Churned,Price,Long distance charges
3428-XZMAZ,Churned,Price,Long distance charges
3506-LCJDC,Churned,Price,Long distance charges
3669-LVWZB,Churned,Price,Long distance charges
3705-PSNGL,Churned,Price,Long distance charges
4078-SAYYN,Churned,Price,Long distance charges
4140-WJAWW,Churned,Price,Long distance charges
4183-WCSEP,Churned,Price,Long distance charges
4255-DDUOU,Churned,Price,Long distance charges
4351-QLCSU,Churned,Price,Long distance charges
4488-PSYCG,Churned,Price,Long distance charges
4659-NZRUF,Churned,Price,Long distance charges
4713-LZDRV,Churned,Price,Long distance charges
4822-NGOCH,Churned,Price,Long distance charges
4892-VLANZ,Churned,Price,Long distance charges
5028-HTLJB,Churned,Price,Long distance charges
5049-GLYVG,Churned,Price,Long distance charges
5485-WUYWF,Churned,Price,Long distance charges
5624-BQSSA,Churned,Price,Long distance charges
5955-ERIHD,Churned,Price,Long distance charges
6598-RFFVI,Churned,Price,Long distance charges
7000-WCEVQ,Churned,Price,Long distance charges
7273-TEFQD,Churned,Price,Long distance charges
7571-YXDAD,Churned,Price,Long distance charges
7812-FZHPE,Churned,Price,Long distance charges
7839-QRKXN,Churned,Price,Long distance charges
7853-GVUDZ,Churned,Price,Long distance charges
7951-QKZPL,Churned,Price,Long distance charges
8073-IJDCM,Churned,Price,Long distance charges
8276-MQBYC,Churned,Price,Long distance charges
8305-VHZBZ,Churned,Price,Long distance charges
8382-SHQEH,Churned,Price,Long distance charges
8443-ZRDBZ,Churned,Price,Long distance charges
8651-ENBZX,Churned,Price,Long distance charges
9063-ZGTUY,Churned,Price,Long distance charges
9837-BMCLM,Churned,Price,Long distance charges
0235-KGSLC,Churned,Other,Moved
0568-ONFPC,Churned,Other,Moved
1205-WNWPJ,Churned,Other,Moved
1383-EZRWL,Churned,Other,Moved
1455-ESIQH,Churned,Other,Moved
1541-ETJZO,Churned,Other,Moved
1624-NALOJ,Churned,Other,Moved
2003-CKLOR,Churned,Other,Moved
2108-XWMPY,Churned,Other,Moved
2369-UAPKZ,Churned,Other,Moved
2634-HCZGT,Churned,Other,Moved
2696-NARTR,Churned,Other,Moved
2884-GBPFB,Churned,Other,Moved
2919-HBCJO,Churned,Other,Moved
2979-SXESE,Churned,Other,Moved
2995-UPRYS,Churned,Other,Moved
3104-OWCGK,Churned,Other,Moved
3707-LRWZD,Churned,Other,Moved
3757-NJYBX,Churned,Other,Moved
3871-IKPYH,Churned,Other,Moved
3927-NLNRY,Churned,Other,Moved
4106-HADHQ,Churned,Other,Moved
4174-LPGTI,Churned,Other,Moved
4236-XPXAV,Churned,Other,Moved
4512-ZUIYL,Churned,Other,Moved
5180-UCIIQ,Churned,Other,Moved
5494-HECPR,Churned,Other,Moved
5577-OTWWW,Churned,Other,Moved
5998-VVEJY,Churned,Other,Moved
6100-QQHEB,Churned,Other,Moved
6304-IJFSQ,Churned,Other,Moved
6319-IEJWJ,Churned,Other,Moved
6331-EWIEB,Churned,Other,Moved
6358-LYNGM,Churned,Other,Moved
6521-YYTYI,Churned,Other,Moved
6686-YPGHK,Churned,Other,Moved
7153-OANIO,Churned,Other,Moved
7614-QVWQL,Churned,Other,Moved
7892-POOKP,Churned,Other,Moved
7969-AULMZ,Churned,Other,Moved
8837-VVWLQ,Churned,Other,Moved
9025-AOMKI,Churned,Other,Moved
9101-BWFSS,Churned,Other,Moved
9231-ZJYAM,Churned,Other,Moved
9237-HQITU,Churned,Other,Moved
9305-CDSKC,Churned,Other,Moved
0013-EXCHZ,Churned,Dissatisfaction,Network reliability
0201-OAMXR,Churned,Dissatisfaction,Network reliability
0378-XSZPU,Churned,Dissatisfaction,Network reliability
0516-WJVXC,Churned,Dissatisfaction,Network reliability
0643-OKLRP,Churned,Dissatisfaction,Network reliability
0684-AOSIH,Churned,Dissatisfaction,Network reliability
0897-FEGMU,Churned,Dissatisfaction,Network reliability
1031-IIDEO,Churned,Dissatisfaction,Network reliability
1226-UDFZR,Churned,Dissatisfaction,Network reliability
2091-MJTFX,Churned,Dissatisfaction,Network reliability
2157-MXBJS,Churned,Dissatisfaction,Network reliability
2265-CYWIV,Churned,Dissatisfaction,Network reliability
2325-ZUSFD,Churned,Dissatisfaction,Network reliability
2408-TZMJL,Churned,Dissatisfaction,Network reliability
2506-TNFCO,Churned,Dissatisfaction,Network reliability
2626-URJFX,Churned,Dissatisfaction,Network reliability
2645-QTLMB,Churned,Dissatisfaction,Network reliability
2856-NNASM,Churned,Dissatisfaction,Network reliability
2984-MIIZL,Churned,Dissatisfaction,Network reliability
3091-FYHKI,Churned,Dissatisfaction,Network reliability
3372-KWFBM,Churned,Dissatisfaction,Network reliability
3658-KIBGF,Churned,Dissatisfaction,Network reliability
3744-ZRRDZ,Churned,Dissatisfaction,Network reliability
3768-NLUBH,Churned,Dissatisfaction,Network reliability
4030-VPZBD,Churned,Dissatisfaction,Network reliability
4074-SJFFA,Churned,Dissatisfaction,Network reliability
4283-FUTGF,Churned,Dissatisfaction,Network reliability
4510-HIMLV,Churned,Dissatisfaction,Network reliability
4629-NRXKX,Churned,Dissatisfaction,Network reliability
4910-AQFFX,Churned,Dissatisfaction,Network reliability
4951-UKAAQ,Churned,Dissatisfaction,Network reliability
5027-XWQHA,Churned,Dissatisfaction,Network reliability
5174-RNGBH,Churned,Dissatisfaction,Network reliability
5202-IVJNU,Churned,Dissatisfaction,Network reliability
5277-ZLOOR,Churned,Dissatisfaction,Network reliability
5299-SJCZT,Churned,Dissatisfaction,Network reliability
5564-NEMQO,Churned,Dissatisfaction,Network reliability
5692-FPTAH,Churned,Dissatisfaction,Network reliability
5696-QURRL,Churned,Dissatisfaction,Network reliability
5707-ORNDZ,Churned,Dissatisfaction,Network reliability
6101-IMRMM,Churned,Dissatisfaction,Network reliability
6230-BSUXY,Churned,Dissatisfaction,Network reliability
6379-RXJRQ,Churned,Dissatisfaction,Network reliability
6400-BWQKW,Churned,Dissatisfaction,Network reliability
6432-TWQLB,Churned,Dissatisfaction,Network reliability
6661-HBGWL,Churned,Dissatisfaction,Network reliability
6692-UDPJC,Churned,Dissatisfaction,Network reliability
6825-UYPFK,Churned,Dissatisfaction,Network reliability
6877-TJMBR,Churned,Dissatisfaction,Network reliability
7253-UVNDW,Churned,Dissatisfaction,Network reliability
7254-IQWOZ,Churned,Dissatisfaction,Network reliability
7480-QNVZJ,Churned,Dissatisfaction,Network reliability
7625-XCQRH,Churned,Dissatisfaction,Network reliability
7730-IUTDZ,Churned,Dissatisfaction,Network reliability
7825-ECJRF,Churned,Dissatisfaction,Network reliability
7993-PYKOF,Churned,Dissatisfaction,Network reliability
8019-ENHXU,Churned,Dissatisfaction,Network reliability
8079-XRJRS,Churned,Dissatisfaction,Network reliability
8205-OTCHB,Churned,Dissatisfaction,Network reliability
8280-MQRQN,Churned,Dissatisfaction,Network reliability
8414-MYSHR,Churned,Dissatisfaction,Network reliability
8481-YYXWG,Churned,Dissatisfaction,Network reliability
8740-XLHDR,Churned,Dissatisfaction,Network reliability
8761-NSOBC,Churned,Dissatisfaction,Network reliability
8806-EAGWC,Churned,Dissatisfaction,Network reliability
9134-CEQMF,Churned,Dissatisfaction,Network reliability
9206-GVPEQ,Churned,Dissatisfaction,Network reliability
9378-FXTIZ,Churned,Dissatisfaction,Network reliability
9474-PHLYD,Churned,Dissatisfaction,Network reliability
9747-DDZOS,Churned,Dissatisfaction,Network reliability
9912-GVSEQ,Churned,Dissatisfaction,Network reliability
9965-YOKZB,Churned,Dissatisfaction,Network reliability
0431-APWVY,Churned,Dissatisfaction,Poor expertise of online support
0495-RVCBF,Churned,Dissatisfaction,Poor expertise of online support
1522-VVDMG,Churned,Dissatisfaction,Poor expertise of online support
1591-NFNLQ,Churned,Dissatisfaction,Poor expertise of online support
1596-BBVTG,Churned,Dissatisfaction,Poor expertise of online support
2141-RRYGO,Churned,Dissatisfaction,Poor expertise of online support
2232-DMLXU,Churned,Dissatisfaction,Poor expertise of online support
2398-YPMUR,Churned,Dissatisfaction,Poor expertise of online support
2636-ALXXZ,Churned,Dissatisfaction,Poor expertise of online support
2817-NTQDO,Churned,Dissatisfaction,Poor expertise of online support
2869-ADAWR,Churned,Dissatisfaction,Poor expertise of online support
3237-AJGEH,Churned,Dissatisfaction,Poor expertise of online support
3329-WDIOK,Churned,Dissatisfaction,Poor expertise of online support
3488-PGMQJ,Churned,Dissatisfaction,Poor expertise of online support
3799-ISUZQ,Churned,Dissatisfaction,Poor expertise of online support
3923-CSIHK,Churned,Dissatisfaction,Poor expertise of online support
5052-PNLOS,Churned,Dissatisfaction,Poor expertise of online support
5167-GBFRE,Churned,Dissatisfaction,Poor expertise of online support
5244-IRFIH,Churned,Dissatisfaction,Poor expertise of online support
5552-ZNFSJ,Churned,Dissatisfaction,Poor expertise of online support
5649-ANRML,Churned,Dissatisfaction,Poor expertise of online support
5828-AVIPD,Churned,Dissatisfaction,Poor expertise of online support
6702-OHFWR,Churned,Dissatisfaction,Poor expertise of online support
7024-OHCCK,Churned,Dissatisfaction,Poor expertise of online support
7660-HDPJV,Churned,Dissatisfaction,Poor expertise of online support
7854-EDSSA,Churned,Dissatisfaction,Poor expertise of online support
8397-MVTAZ,Churned,Dissatisfaction,Poor expertise of online support
8714-EUHJO,Churned,Dissatisfaction,Poor expertise of online support
8922-LIEGH,Churned,Dissatisfaction,Poor expertise of online support
9139-WQQDY,Churned,Dissatisfaction,Poor expertise of online support
9831-BPFRI,Churned,Dissatisfaction,Poor expertise of online support
1725-MIMXW,Churned,Dissatisfaction,Poor expertise of phone support
1794-HBQTJ,Churned,Dissatisfaction,Poor expertise of phone support
3018-TFTSU,Churned,Dissatisfaction,Poor expertise of phone support
3177-LASXD,Churned,Dissatisfaction,Poor expertise of phone support
3721-CNEYS,Churned,Dissatisfaction,Poor expertise of phone support
7774-OJSXI,Churned,Dissatisfaction,Poor expertise of phone support
7931-PXHFC,Churned,Dissatisfaction,Poor expertise of phone support
8245-UMPYT,Churned,Dissatisfaction,Poor expertise of phone support
8869-TORSS,Churned,Dissatisfaction,Poor expertise of phone support
8937-RDTHP,Churned,Dissatisfaction,Poor expertise of phone support
9117-SHLZX,Churned,Dissatisfaction,Poor expertise of phone support
9185-TQCVP,Churned,Dissatisfaction,Poor expertise of phone support
0329-GTIAJ,Churned,Price,Price too high
0337-CNPZE,Churned,Price,Price too high
0397-GZBBC,Churned,Price,Price too high
0447-BEMNG,Churned,Price,Price too high
0520-FDVVT,Churned,Price,Price too high
0612-RTZZA,Churned,Price,Price too high
0867-MKZVY,Churned,Price,Price too high
1251-KRREG,Churned,Price,Price too high
1555-DJEQW,Churned,Price,Price too high
1597-LHYNC,Churned,Price,Price too high
1833-VGRUM,Churned,Price,Price too high
1853-UDXBW,Churned,Price,Price too high
2100-BDNSN,Churned,Price,Price too high
2565-JSLRY,Churned,Price,Price too high
2612-RANWT,Churned,Price,Price too high
2657-ALMWY,Churned,Price,Price too high
2719-BDAQO,Churned,Price,Price too high
2815-CPTUL,Churned,Price,Price too high
2856-HYAPG,Churned,Price,Price too high
2858-MOFSQ,Churned,Price,Price too high
2860-RANUS,Churned,Price,Price too high
2955-PSXOE,Churned,Price,Price too high
3005-NFMTA,Churned,Price,Price too high
3389-YGYAI,Churned,Price,Price too high
3550-SAHFP,Churned,Price,Price too high
3551-HUAZH,Churned,Price,Price too high
3797-VTIDR,Churned,Price,Price too high
3804-RVTGV,Churned,Price,Price too high
4315-MURBD,Churned,Price,Price too high
4355-HBJHH,Churned,Price,Price too high
4588-YBNIB,Churned,Price,Price too high
4636-QRJKY,Churned,Price,Price too high
4789-KWMXN,Churned,Price,Price too high
5130-IEKQT,Churned,Price,Price too high
5178-LMXOP,Churned,Price,Price too high
5186-SAMNZ,Churned,Price,Price too high
5299-RULOA,Churned,Price,Price too high
5378-IKEEG,Churned,Price,Price too high
5445-PZWGX,Churned,Price,Price too high
5519-NPHVG,Churned,Price,Price too high
5561-NWEVX,Churned,Price,Price too high
5698-BQJOH,Churned,Price,Price too high
5889-JTMUL,Churned,Price,Price too high
5949-EBSQK,Churned,Price,Price too high
5959-BELXA,Churned,Price,Price too high
6161-UUUTA,Churned,Price,Price too high
6221-AVQYL,Churned,Price,Price too high
6261-RCVNS,Churned,Price,Price too high
6313-GIDIT,Churned,Price,Price too high
6323-AYBRX,Churned,Price,Price too high
6402-ZFPPI,Churned,Price,Price too high
6513-EECDB,Churned,Price,Price too high
6532-YLWSI,Churned,Price,Price too high
6618-RYATB,Churned,Price,Price too high
6715-OFDBP,Churned,Price,Price too high
6776-TLWOI,Churned,Price,Price too high
6979-ZNSFF,Churned,Price,Price too high
7056-IMHCC,Churned,Price,Price too high
7120-RFMVS,Churned,Price,Price too high
7248-VZQLC,Churned,Price,Price too high
7479-NITWS,Churned,Price,Price too high
7549-MYGPK,Churned,Price,Price too high
7845-URHJN,Churned,Price,Price too high
7957-RYHQD,Churned,Price,Price too high
8679-JOEVF,Churned,Price,Price too high
8808-ELEHO,Churned,Price,Price too high
9039-RBEEE,Churned,Price,Price too high
9057-SIHCH,Churned,Price,Price too high
9103-TCIHJ,Churned,Price,Price too high
9124-LHCJQ,Churned,Price,Price too high
9170-GYZJC,Churned,Price,Price too high
9189-JWSHV,Churned,Price,Price too high
9227-LUNBG,Churned,Price,Price too high
9330-IJWIO,Churned,Price,Price too high
9722-UJOJR,Churned,Price,Price too high
9725-SCPZG,Churned,Price,Price too high
9734-YWGEX,Churned,Price,Price too high
9821-POOTN,Churned,Price,Price too high
0011-IGKFF,Churned,Dissatisfaction,Product dissatisfaction
0094-OIFMO,Churned,Dissatisfaction,Product dissatisfaction
0404-SWRVG,Churned,Dissatisfaction,Product dissatisfaction
0488-GSLFR,Churned,Dissatisfaction,Product dissatisfaction
0746-JTRFU,Churned,Dissatisfaction,Product dissatisfaction
1024-GUALD,Churned,Dissatisfaction,Product dissatisfaction
1432-FPAXX,Churned,Dissatisfaction,Product dissatisfaction
1444-VVSGW,Churned,Dissatisfaction,Product dissatisfaction
1513-XNPPH,Churned,Dissatisfaction,Product dissatisfaction
1567-DSCIC,Churned,Dissatisfaction,Product dissatisfaction
