customer_id,gender,age,married,number_of_dependents,number_of_referrals,tenure_in_months,offer,zip_code,customer_status
2810-FTLEM,Female,21,false,0,0,16,None,90036,Churned
3243-ZHOHY,Female,35,false,0,0,16,Offer D,92025,Stayed
3351-NGXYI,Female,70,false,0,0,16,Offer D,92106,Stayed
3372-KWFBM,Male,76,false,0,0,16,None,95524,Churned
3466-WAESX,Male,46,false,2,0,16,Offer D,91701,Stayed
3688-FTHLT,Female,56,false,0,0,16,None,96029,Stayed
3703-KBKZP,Male,70,false,0,0,16,Offer D,96128,Stayed
3890-RTCMS,Male,29,false,0,0,16,None,96062,Stayed
4079-ULGFR,Male,22,false,0,0,16,Offer D,95043,Stayed
4311-QTTAI,Female,63,false,0,0,16,None,91411,Stayed
4385-GZQXV,Female,68,false,0,0,16,Offer D,91764,Churned
4488-PSYCG,Male,24,false,0,0,16,Offer D,96086,Churned
4514-GFCFI,Female,76,false,0,0,16,None,92117,Churned
4546-FOKWR,Female,35,false,0,0,16,None,95032,Stayed
4547-LYTDD,Female,35,false,0,0,16,Offer D,91601,Churned
4616-EWBNJ,Female,23,false,0,0,16,Offer D,90042,Stayed
5146-CBVOE,Female,44,false,0,0,16,None,94134,Stayed
5402-HTOTQ,Male,43,false,0,0,16,None,96058,Stayed
5565-FILXA,Female,76,false,0,0,16,None,92027,Churned
5839-SUYVZ,Male,21,false,0,0,16,None,92868,Stayed
5989-PGKJB,Female,40,false,0,0,16,Offer D,92121,Stayed
6087-MVHJH,Female,44,false,0,0,16,Offer D,95231,Churned
6537-QLGEX,Female,34,false,0,0,16,None,93546,Stayed
6557-BZXLQ,Male,66,false,0,0,16,Offer D,92230,Stayed
6692-YQHXC,Male,43,false,0,0,16,None,95842,Stayed
7469-LKBCI,Male,21,false,0,0,16,Offer D,90013,Stayed
7562-GSUHK,Female,40,false,0,0,16,None,95327,Churned
8063-RJYNF,Male,27,false,0,0,16,None,94804,Churned
8208-EUMTE,Male,45,false,0,0,16,None,92861,Stayed
8245-UMPYT,Female,66,false,0,0,16,None,93932,Churned
8573-CGOCC,Male,48,false,0,0,16,None,95215,Stayed
8652-YHIYU,Female,30,false,3,0,16,Offer D,95125,Stayed
8679-JOEVF,Female,75,false,0,0,16,None,95838,Churned
9227-UAQFT,Male,40,false,0,0,16,Offer D,91606,Stayed
9560-ARGQJ,Female,40,false,0,0,16,None,95971,Churned
9578-VRMNM,Female,48,false,0,0,16,None,93067,Churned
0872-JCPIB,Male,47,false,0,0,17,Offer D,95364,Stayed
1092-GANHU,Male,62,false,0,0,17,None,95954,Churned
1140-UKVZG,Female,64,false,0,0,17,Offer D,93223,Stayed
1585-MQSSU,Male,36,false,0,0,17,Offer D,95404,Churned
1703-MGIAB,Female,53,false,0,0,17,None,91406,Stayed
1792-UXAFY,Female,80,false,0,0,17,Offer D,95110,Churned
2074-GUHPQ,Female,37,false,2,0,17,None,95410,Stayed
2387-KDZQY,Male,46,false,0,0,17,None,96093,Stayed
2719-BDAQO,Male,36,false,0,0,17,None,94086,Churned
2739-CACDQ,Female,79,false,0,0,17,Offer D,92037,Stayed
2858-MOFSQ,Female,50,false,0,0,17,None,95674,Churned
3266-FTKHB,Male,35,false,0,0,17,None,95903,Stayed
3365-SAIGS,Female,60,false,0,0,17,None,92067,Stayed
3525-DVKFN,Female,58,false,0,0,17,Offer D,95018,Stayed
3629-ZNKXA,Male,77,false,0,0,17,None,96086,Stayed
3633-CDBUW,Male,25,false,1,0,17,None,95345,Stayed
3824-RHKVR,Female,27,false,0,0,17,Offer D,92833,Stayed
3853-LYGAM,Male,58,false,0,0,17,None,95722,Stayed
3884-HCSWG,Female,51,false,0,0,17,None,95922,Churned
4316-XCSLJ,Male,35,false,3,0,17,None,94301,Stayed
4359-INNWN,Female,63,false,0,0,17,Offer D,96025,Stayed
4378-BZYFP,Male,41,false,0,0,17,None,94533,Stayed
4690-LLKUA,Male,68,false,0,0,17,None,92130,Churned
4933-IKULF,Female,71,false,0,0,17,Offer D,92372,Stayed
4987-GQWPO,Male,48,false,0,0,17,None,92647,Stayed
5160-UXJED,Male,27,false,0,0,17,None,92101,Stayed
5206-HPJKM,Male,64,false,0,0,17,None,91354,Stayed
5505-OVWQW,Female,35,false,0,0,17,None,95815,Stayed
5686-CMAWK,Male,41,false,0,0,17,None,92131,Stayed
5696-EXCYS,Male,50,false,0,0,17,Offer D,95639,Stayed
5935-FCCNB,Female,79,false,0,0,17,None,90242,Stayed
6029-CSMJE,Male,63,false,0,0,17,None,95942,Stayed
6591-QGOYB,Male,29,false,0,0,17,None,90743,Stayed
7049-GKVZY,Female,45,false,0,0,17,None,94702,Stayed
7129-CAKJW,Female,62,false,0,0,17,Offer D,93721,Stayed
7279-NMVJC,Female,38,false,0,0,17,None,90220,Stayed
7609-NRNCA,Female,21,false,0,0,17,None,95246,Stayed
8109-YUOHE,Male,58,false,0,0,17,None,91326,Stayed
8246-SHFGA,Male,24,false,0,0,17,None,96067,Stayed
8563-OYMQY,Male,49,false,0,0,17,Offer D,91722,Stayed
8573-JGCZW,Male,27,false,0,0,17,None,92549,Stayed
8773-HHUOZ,Female,20,false,0,0,17,None,90032,Churned
9432-VOFYX,Male,26,false,0,0,17,Offer D,93215,Stayed
9584-EXCDZ,Female,53,false,0,0,17,Offer D,94103,Stayed
9658-WYUFB,Female,57,false,0,0,17,Offer D,95330,Churned
9847-HNVGP,Male,23,false,0,0,17,Offer D,91755,Stayed
0439-IFYUN,Female,78,false,0,0,18,Offer D,92027,Stayed
0516-VRYBW,Female,39,false,0,0,18,Offer D,90680,Churned
0650-BWOZN,Female,71,false,0,0,18,None,92536,Stayed
0991-BRRFB,Male,31,false,0,0,18,None,92883,Churned
1057-FOGLZ,Female,44,false,0,0,18,Offer D,92320,Stayed
1133-KXCGE,Female,38,false,0,0,18,Offer D,93552,Stayed
1237-WIYYZ,Female,49,false,0,0,18,Offer D,90017,Stayed
1310-QRITU,Female,40,false,0,0,18,None,92347,Stayed
1658-BYGOY,Male,71,false,3,0,18,Offer D,90065,Churned
1763-KUAAW,Female,77,false,0,0,18,Offer D,96048,Stayed
1769-GRUIK,Female,19,false,0,0,18,Offer D,95948,Stayed
1986-PHGZF,Male,73,false,0,0,18,Offer D,95635,Stayed
2011-TRQYE,Male,59,false,0,0,18,Offer D,94576,Churned
2023-VQFDL,Male,42,false,0,0,18,Offer D,92506,Stayed
2122-YWVYA,Female,44,false,0,0,18,Offer D,94116,Stayed
2333-KWEWW,Male,64,false,0,0,18,None,93721,Stayed
2432-TFSMK,Male,43,false,0,0,18,None,95472,Stayed
2823-LKABH,Female,51,false,0,0,18,None,92270,Stayed
2911-WDXMV,Male,29,false,3,0,18,Offer D,92335,Stayed
2937-FTHUR,Female,45,false,3,0,18,Offer D,92321,Stayed
3094-JOJAI,Male,63,false,0,0,18,None,95955,Stayed
3230-WYKIR,Male,36,false,0,0,18,None,94110,Churned
3255-GRXMG,Male,58,false,2,0,18,Offer D,90293,Stayed
3583-KRKMD,Male,51,false,0,0,18,None,92115,Stayed
4360-PNRQB,Male,27,false,0,0,18,Offer D,92284,Stayed
4465-VDKIQ,Female,61,false,0,0,18,None,91201,Stayed
4495-LHSSK,Female,25,false,2,0,18,Offer D,93208,Stayed
4654-GGUII,Female,28,false,0,0,18,None,95977,Stayed
4712-AUQZO,Male,53,false,0,0,18,None,94564,Stayed
4819-HJPIW,Male,32,false,0,0,18,None,95224,Stayed
4929-ROART,Male,47,false,0,0,18,None,95482,Stayed
5651-WYIPH,Female,69,false,0,0,18,None,95688,Stayed
5843-TTHGI,Female,30,false,0,0,18,None,94086,Stayed
5914-DVBWJ,Female,80,false,0,0,18,None,92508,Churned
5950-AAAGJ,Male,19,false,0,0,18,Offer D,90293,Stayed
6082-GLJIX,Male,50,false,0,0,18,Offer D,92250,Stayed
6133-OZILE,Female,45,false,0,0,18,Offer D,90403,Stayed
6240-EURKS,Female,27,false,0,0,18,None,95669,Churned
6620-JDYNW,Female,64,false,0,0,18,Offer D,95585,Stayed
6693-FRIRW,Male,61,false,0,0,18,None,92661,Stayed
6890-PFRQX,Male,56,false,0,0,18,None,95819,Stayed
7268-IGMFD,Male,75,false,0,0,18,Offer D,93424,Stayed
7382-DFJTU,Male,63,false,0,0,18,Offer D,93634,Stayed
7542-CYDDM,Male,61,false,0,0,18,None,95382,Stayed
7799-DSEWS,Male,22,false,0,0,18,Offer D,94544,Stayed
7801-KICAO,Female,43,false,0,0,18,Offer D,91103,Stayed
7831-QGOXH,Female,27,false,0,0,18,None,95525,Churned
8490-BXHEO,Male,67,false,0,0,18,None,92356,Stayed
8499-BRXTD,Male,28,false,0,0,18,Offer D,93238,Stayed
8606-OEGQZ,Female,45,false,2,0,18,Offer D,95320,Stayed
8630-FJLIB,Female,35,false,0,0,18,Offer D,95130,Stayed
8784-CGILN,Female,34,false,0,0,18,None,91356,Churned
8854-CCVSQ,Male,58,false,0,0,18,None,95918,Churned
8969-PRHFK,Male,32,false,0,0,18,Offer D,96080,Stayed
9050-QLROH,Male,26,false,0,0,18,None,92126,Churned
9129-UXERG,Female,65,false,0,0,18,None,91405,Stayed
9208-OLGAQ,Female,70,false,0,0,18,None,94709,Stayed
9229-RQABD,Male,45,false,0,0,18,Offer D,92275,Stayed
9415-DPEWS,Female,47,false,0,0,18,None,95608,Churned
9492-TOKRI,Female,55,false,0,0,18,None,93618,Churned
9524-EGPJC,Female,33,false,0,0,18,None,94595,Churned
9692-TUSXH,Female,23,false,0,0,18,Offer D,90041,Churned
0228-MAUWC,Male,40,false,0,0,19,Offer D,95033,Stayed
0297-RBCSG,Male,61,false,0,0,19,None,94104,Stayed
0997-YTLNY,Female,59,false,2,0,19,Offer D,92029,Stayed
1178-PZGAB,Female,45,false,0,0,19,None,92585,Stayed
1559-DTODC,Male,37,false,0,0,19,Offer D,93111,Stayed
1580-BMCMR,Male,66,false,0,0,19,None,93561,Stayed
1635-HDGFT,Female,29,false,1,0,19,Offer D,96059,Stayed
2139-FQHLM,Male,49,false,0,0,19,Offer D,92879,Stayed
2828-SLQPF,Male,53,false,0,0,19,None,91108,Stayed
2916-BQZLN,Male,29,false,0,0,19,None,91335,Stayed
3011-WQKSZ,Male,41,false,3,0,19,Offer D,95631,Stayed
3197-ARFOY,Female,67,false,0,0,19,None,91761,Stayed
3254-YRILK,Male,74,false,0,0,19,Offer D,95935,Churned
3639-XJHKQ,Female,52,false,3,0,19,Offer D,95135,Stayed
3665-JATSN,Female,19,false,0,0,19,None,96067,Stayed
3865-ZFZIB,Male,25,false,0,0,19,Offer D,90077,Stayed
3978-YNKDD,Male,62,false,2,0,19,None,90232,Stayed
4003-FUSHP,Male,62,false,0,0,19,Offer D,95060,Stayed
4013-TLDHQ,Male,59,false,0,0,19,Offer D,94704,Churned
4081-DYXAV,Female,27,false,0,0,19,None,95125,Churned
4283-FUTGF,Male,67,false,0,0,19,None,94803,Churned
4325-NFSKC,Male,68,false,0,0,19,Offer D,90272,Churned
4659-NZRUF,Female,64,false,0,0,19,Offer D,94609,Churned
4830-FAXFM,Male,62,false,2,0,19,Offer D,95550,Stayed
5204-QZXPU,Male,50,false,0,0,19,None,91205,Churned
5448-VWNAM,Female,49,false,3,0,19,Offer D,95966,Stayed
5469-NUJUR,Male,58,false,0,0,19,None,95595,Stayed
5883-GTGVD,Male,54,false,0,0,19,Offer D,93606,Churned
5939-XAIXZ,Female,54,false,0,0,19,Offer D,94512,Stayed
6296-DDOOR,Female,19,false,0,0,19,None,92651,Stayed
6429-SHBCB,Male,54,false,0,0,19,Offer D,95955,Stayed
6746-WAUWT,Male,62,false,0,0,19,None,95368,Stayed
7369-TRPFD,Male,62,false,0,0,19,Offer D,91311,Stayed
7661-CPURM,Male,49,false,0,0,19,Offer D,91803,Stayed
7825-ECJRF,Female,43,false,1,0,19,None,91350,Churned
7883-ROJOC,Female,33,true,0,0,19,Offer D,94956,Stayed
8096-LOIST,Female,57,false,0,0,19,Offer D,95978,Stayed
8292-TYSPY,Male,55,false,0,0,19,Offer D,90048,Churned
8456-QDAVC,Male,57,false,0,0,19,None,92283,Stayed
8496-EJAUI,Male,47,false,0,0,19,Offer D,91042,Churned
9190-MFJLN,Male,65,false,0,0,19,Offer D,95251,Churned
9546-KDTRB,Female,62,false,0,0,19,None,91106,Stayed
9862-KJTYK,Male,19,false,2,0,19,Offer D,92663,Stayed
9866-QEVEE,Male,58,false,0,0,19,Offer D,95356,Churned
9967-ATRFS,Female,47,false,0,0,19,None,92233,Stayed
0384-RVBPI,Male,64,false,0,0,20,Offer D,95380,Stayed
0599-XNYDO,Female,51,true,0,0,20,None,95444,Stayed
0829-XXPLX,Female,48,false,0,0,20,None,93615,Stayed
1047-NNCBF,Male,56,false,0,0,20,None,95123,Stayed
1302-UHBDD,Male,70,false,0,0,20,Offer D,92694,Stayed
1840-BIUOG,Male,23,false,0,0,20,None,94545,Stayed
1964-SVLEA,Male,59,false,0,0,20,Offer D,91786,Stayed
2243-FNMMI,Male,20,false,0,0,20,Offer D,90501,Stayed
2320-TZRRH,Female,38,false,0,0,20,None,93271,Stayed
2604-IJPDU,Female,32,true,0,0,20,Offer D,91316,Stayed
2860-RANUS,Female,67,false,0,0,20,Offer D,93251,Churned
3211-AAPKX,Male,26,false,0,0,20,None,95776,Stayed
3318-ISQFQ,Female,23,false,0,0,20,Offer D,94560,Stayed
3771-PZOBW,Male,38,false,0,0,20,Offer D,93463,Stayed
3808-HFKDE,Female,35,false,0,0,20,Offer D,91801,Stayed
3955-JBZZM,Male,45,false,0,0,20,Offer D,90254,Stayed
4329-YPDDQ,Male,40,false,0,0,20,None,95421,Stayed
4425-OWHWB,Female,32,false,0,0,20,None,92019,Stayed
4612-SSVHJ,Female,74,false,0,0,20,Offer D,92398,Stayed
4818-QIUFN,Female,69,false,0,0,20,None,92241,Churned
4827-USJHP,Male,45,false,0,0,20,Offer D,91208,Stayed
5025-GOOKI,Female,46,false,0,0,20,Offer D,94963,Stayed
5148-HKFIR,Female,49,false,0,0,20,None,93040,Stayed
5366-IJEQJ,Male,20,false,0,0,20,Offer D,92109,Churned
5495-GPSRW,Male,62,false,0,0,20,None,92252,Stayed
5537-UXXVS,Female,49,true,0,0,20,Offer D,95621,Stayed
5609-CEBID,Female,77,false,0,0,20,None,92544,Churned
5616-PRTNT,Male,30,false,3,0,20,None,92239,Churned
5626-MGTUK,Female,50,false,0,0,20,None,91311,Stayed
6331-EWIEB,Male,49,false,0,0,20,Offer D,91731,Churned
6344-SFJVH,Female,41,false,0,0,20,None,96019,Stayed
6683-VLCTZ,Male,73,false,0,0,20,None,92129,Churned
6705-LNMDD,Male,38,false,0,0,20,Offer D,92154,Stayed
6729-GDNGC,Female,71,false,0,0,20,None,95488,Stayed
6927-WTFIV,Male,78,false,0,0,20,Offer D,94061,Churned
7000-WCEVQ,Female,67,false,0,0,20,None,92397,Churned
7395-XWZOY,Male,45,false,0,0,20,None,94585,Stayed
8263-OKETD,Female,44,false,0,0,20,None,93609,Stayed
8457-XIGKN,Male,46,false,0,0,20,Offer D,92860,Stayed
8875-AKBYH,Male,78,false,0,0,20,Offer D,96063,Stayed
8883-GRDWQ,Male,68,false,0,0,20,None,94970,Stayed
9504-DSHWM,Male,53,false,0,0,20,None,96117,Stayed
0491-KAPQG,Male,28,false,0,0,21,Offer D,91962,Stayed
0623-IIHUG,Female,77,false,0,0,21,None,92122,Churned
1228-ZLNBX,Male,25,false,0,0,21,None,95230,Stayed
1866-ZSLJM,Male,31,false,0,0,21,Offer D,94972,Stayed
1930-BZLHI,Male,31,false,0,0,21,None,95012,Stayed
2227-JRSJX,Female,22,false,0,0,21,Offer D,91754,Stayed
2782-JEEBU,Male,39,false,0,0,21,None,96055,Stayed
2999-AANRQ,Female,23,false,0,0,21,None,95833,Stayed
3470-BTGQO,Male,60,false,2,0,21,Offer D,94002,Stayed
3486-KHMLI,Male,53,false,1,0,21,Offer D,92301,Stayed
3623-FQBOX,Male,34,false,0,0,21,Offer D,90065,Stayed
3703-TTEPD,Male,28,false,0,0,21,None,92614,Stayed
3744-ZRRDZ,Male,25,false,0,0,21,Offer D,90501,Churned
4094-NSEDU,Female,79,false,0,0,21,None,92592,Churned
4183-MYFRB,Female,30,false,0,0,21,Offer D,90021,Stayed
4223-BKEOR,Female,55,false,0,0,21,Offer D,92411,Stayed
4686-UXDML,Female,24,false,0,0,21,None,93615,Stayed
4703-MQYKT,Male,43,false,0,0,21,None,92025,Stayed
5149-TGWDZ,Female,48,false,0,0,21,None,94118,Stayed
5372-FBKBN,Female,38,false,2,0,21,Offer D,95111,Stayed
5628-FCGYG,Male,46,false,0,0,21,None,92509,Stayed
5956-YHHRX,Male,75,false,0,0,21,Offer D,95664,Stayed
7047-YXDMZ,Male,59,false,0,0,21,Offer D,94591,Stayed
7181-OQCUT,Male,60,false,0,0,21,Offer D,93706,Stayed
7658-UYUQS,Male,71,true,0,0,21,None,92835,Stayed
7855-DIWPO,Female,60,false,0,0,21,Offer D,95683,Stayed
7964-VEXDG,Male,61,false,2,0,21,Offer D,92802,Stayed
7969-AULMZ,Female,63,false,0,0,21,None,94104,Churned
7977-HXJKU,Male,45,false,2,0,21,Offer D,95565,Stayed
8220-OCUFY,Female,30,false,0,0,21,None,92571,Stayed
8399-YNDCH,Male,80,false,0,0,21,None,95310,Churned
8706-HRADD,Male,29,false,0,0,21,Offer D,94087,Stayed
8746-BFOAJ,Male,79,false,0,0,21,None,92845,Stayed
8908-SLFCJ,Female,40,false,0,0,21,Offer D,95966,Stayed
8992-OBVDG,Male,25,false,0,0,21,Offer D,92240,Stayed
9236-NDUCW,Female,34,false,0,0,21,Offer D,96008,Stayed
9279-CJEOJ,Female,77,false,0,0,21,None,92801,Stayed
9867-XOBQA,Female,59,false,1,0,21,None,91105,Stayed
9961-JBNMK,Male,79,false,0,0,21,None,92239,Churned
0212-ISBBF,Female,51,false,0,0,22,None,94705,Stayed
0921-OHLVP,Male,35,false,0,0,22,Offer D,95969,Stayed
1431-CYWMH,Female,35,true,1,0,22,Offer D,93623,Stayed
1452-KIOVK,Male,42,false,3,0,22,Offer D,90007,Stayed
1852-XEMDW,Male,20,false,0,0,22,Offer D,95552,Stayed
1894-IGFSG,Female,38,false,0,0,22,None,93535,Churned
1902-XBTFB,Male,39,false,0,0,22,Offer D,91605,Churned
2178-PMGCJ,Male,22,false,0,0,22,Offer D,90802,Stayed
2433-KMEAS,Male,62,false,0,0,22,Offer D,94568,Churned
2582-FFFZR,Female,34,false,0,0,22,None,94592,Stayed
2682-KEVRP,Female,65,false,0,0,22,None,93286,Stayed
2978-XXSOG,Female,33,false,0,0,22,Offer D,96109,Stayed
3125-RAHBV,Male,24,false,0,0,22,Offer D,95765,Stayed
4018-KJYUY,Male,43,false,2,0,22,Offer D,95615,Stayed
4124-MMETB,Male,52,false,0,0,22,None,93932,Churned
4391-LNRXK,Male,37,false,0,0,22,Offer D,94569,Stayed
4576-CSAJH,Male,22,false,0,0,22,None,92121,Churned
4824-GUCBY,Female,77,false,0,0,22,None,94127,Stayed
4950-HKQTE,Female,47,false,0,0,22,Offer D,93442,Stayed
5175-WLYXL,Male,56,false,0,0,22,Offer D,92028,Stayed
5382-SOYZL,Male,39,false,0,0,22,None,94519,Stayed
5445-GLVOT,Female,64,false,0,0,22,Offer D,94904,Stayed
5482-VXSXJ,Male,50,false,0,0,22,None,96090,Stayed
5572-ZDXHY,Female,25,false,0,0,22,None,95409,Churned
5590-BYNII,Male,51,false,0,0,22,None,95524,Churned
5760-WRAHC,Female,78,false,0,0,22,Offer D,92336,Stayed
5847-MXBEO,Male,42,false,0,0,22,Offer D,93627,Stayed
5934-RMPOV,Female,32,false,2,0,22,Offer D,94060,Stayed
6202-DYYFX,Female,64,false,0,0,22,Offer D,91792,Stayed
6284-AHOOQ,Male,71,false,0,0,22,None,93204,Churned
6298-QDFNH,Male,48,false,0,0,22,None,92220,Churned
6518-KZXCB,Male,61,false,0,0,22,Offer D,96016,Stayed
7184-LRUUR,Female,22,false,0,0,22,None,93635,Stayed
7270-BDIOA,Female,60,false,0,0,22,None,95955,Churned
7277-OZCGZ,Female,40,false,0,0,22,None,91978,Stayed
7392-YYPYJ,Male,26,false,0,0,22,Offer D,92706,Stayed
7639-SUPCW,Female,32,false,0,0,22,None,95442,Churned
7771-ZONAT,Male,62,false,0,0,22,None,94973,Stayed
7854-EDSSA,Male,46,false,0,0,22,Offer D,95404,Churned
8022-BECSI,Male,62,false,0,0,22,None,92070,Stayed
8050-WYBND,Female,55,false,2,0,22,None,90606,Stayed
8205-OTCHB,Male,51,false,0,0,22,Offer D,92506,Churned
8429-XIBUM,Male,44,false,0,0,22,Offer D,94618,Churned
8467-WYNSR,Male,62,false,0,0,22,None,94517,Stayed
8685-WHQPW,Female,79,false,0,0,22,None,92110,Churned
8963-MQVYN,Female,28,false,2,0,22,Offer D,93249,Stayed
9092-GDZKO,Male,49,false,0,0,22,Offer D,93254,Stayed
9167-APMXZ,Female,23,false,0,0,22,None,90810,Stayed
9617-UDPEU,Female,50,false,0,0,22,None,96118,Stayed
9746-UGFAC,Female,50,false,0,0,22,Offer D,95528,Stayed
9809-IMGCQ,Male,65,false,0,0,22,Offer D,95923,Churned
9867-NNXLC,Female,43,false,0,0,22,Offer D,93950,Stayed
0376-YMCJC,Male,21,false,0,0,23,None,94949,Churned
0396-UKGAI,Male,25,false,3,0,23,Offer D,92024,Stayed
0461-CVKMU,Female,45,true,0,0,23,None,96069,Churned
0489-WMEMG,Female,61,false,3,0,23,Offer D,95550,Stayed
0634-SZPQA,Female,64,false,0,0,23,None,94960,Churned
0696-UKTOX,Male,64,false,1,0,23,None,91343,Stayed
0895-LMRSF,Male,34,false,0,0,23,None,91932,Stayed
1261-FWTTE,Male,78,false,0,0,23,None,90067,Stayed
1682-VCOIO,Male,56,false,0,0,23,Offer D,95816,Stayed
2070-XYMFH,Female,66,false,0,0,23,None,90815,Stayed
2335-GSODA,Male,36,false,3,0,23,None,95709,Stayed
2958-NHPPS,Male,45,false,0,0,23,None,95816,Stayed
2985-FMWYF,Female,46,false,0,0,23,Offer D,95554,Stayed
3178-CIFOT,Female,34,false,0,0,23,Offer D,95601,Stayed
3323-CPBWR,Male,61,false,0,0,23,Offer D,95645,Stayed
3389-KTRXV,Female,61,true,3,0,23,None,96123,Stayed
3511-APPBJ,Male,21,false,0,0,23,None,91977,Stayed
3858-VOBET,Male,48,false,0,0,23,None,92117,Churned
3956-CJUST,Female,67,false,0,0,23,None,94115,Stayed
4391-RESHN,Male,49,false,0,0,23,Offer D,93244,Churned
4816-LXZYW,Female,51,false,0,0,23,Offer D,90810,Churned
6243-OZGFH,Female,47,false,0,0,23,None,92084,Stayed
6288-LBEAR,Female,22,false,0,0,23,None,94599,Stayed
6510-UPNKS,Female,21,false,0,0,23,None,95715,Stayed
6633-SYEUS,Female,23,false,0,0,23,None,92127,Stayed
6825-UYPFK,Female,47,false,0,0,23,Offer D,92586,Churned
7137-NAXML,Male,63,false,0,0,23,Offer D,94038,Stayed
7673-LPRNY,Female,43,false,0,0,23,None,91104,Stayed
7703-ZEKEF,Male,47,false,0,0,23,Offer D,92249,Churned
7811-JIVPF,Female,44,false,0,0,23,None,90805,Stayed
7850-VWJUU,Female,37,false,0,0,23,None,90715,Stayed
8017-LXHFA,Female,77,false,0,0,23,Offer D,92130,Churned
8118-LSUEL,Male,74,false,0,0,23,None,95678,Churned
8204-TIFGJ,Female,38,false,0,0,23,None,93529,Stayed
8328-SKJNO,Male,61,false,1,0,23,None,92273,Stayed
8970-ANWXO,Female,37,false,0,0,23,Offer D,95835,Stayed
9099-FTUHS,Female,40,false,0,0,23,None,95945,Stayed
9133-AYJZG,Female,40,false,0,0,23,None,94941,Stayed
9391-TTOYH,Female,33,false,0,0,23,Offer D,94611,Stayed
9793-WECQC,Male,53,false,0,0,23,None,95631,Stayed
9801-NOSHQ,Male,50,false,3,0,23,Offer D,96088,Stayed
9894-QMIMJ,Female,55,false,0,0,23,Offer D,91602,Stayed
0164-XAIRP,Female,51,false,0,0,24,None,90638,Stayed
0447-RXSGD,Male,39,false,0,0,24,Offer C,93940,Stayed
0516-QREYC,Female,78,false,0,0,24,None,95607,Stayed
0581-MDMPW,Female,63,false,0,0,24,Offer C,95148,Stayed
0733-VUNUW,Male,43,false,0,0,24,None,94114,Churned
0835-DUUIQ,Female,55,false,0,0,24,None,94501,Stayed
1131-ALZWV,Female,58,false,0,0,24,Offer C,94580,Stayed
1307-ATKGB,Male,21,false,0,0,24,None,95054,Stayed
1395-WSWXR,Male,40,false,0,0,24,None,93283,Stayed
1535-VTJOQ,Female,19,false,0,0,24,None,95686,Stayed
1904-WAJAA,Female,23,true,3,0,24,Offer C,92118,Stayed
2034-CGRHZ,Male,73,false,0,0,24,None,94104,Churned
2229-VWQJH,Female,34,false,0,0,24,None,96141,Stayed
2359-KMGLI,Male,52,false,0,0,24,Offer C,92382,Churned
2801-NISEI,Male,28,false,0,0,24,None,91759,Stayed
2843-CQMEG,Male,21,false,0,0,24,Offer C,92120,Stayed
2960-NKRSO,Male,60,false,0,0,24,None,95552,Stayed
3221-CJMSG,Male,45,false,0,0,24,None,91752,Stayed
3509-GWQGF,Male,74,false,0,0,24,Offer C,93218,Stayed
3521-MNKLV,Male,25,false,0,0,24,None,96068,Stayed
3569-EDBPQ,Female,44,false,0,0,24,None,95665,Stayed
3723-BFBGR,Male,74,false,0,0,24,None,92004,Stayed
3737-XBQDD,Male,57,false,0,0,24,Offer C,91948,Stayed
3948-XHGNA,Male,35,false,0,0,24,None,92117,Churned
4335-UPJSI,Female,57,false,1,0,24,None,92536,Stayed
4597-NUCQV,Male,65,false,0,0,24,None,94601,Churned
4873-ILOLJ,Male,64,false,0,0,24,None,94586,Churned
5092-STPKP,Female,45,false,0,0,24,None,96076,Stayed
5480-TBGPH,Female,63,true,0,0,24,None,95842,Churned
5666-CYCYZ,Female,21,false,0,0,24,None,90640,Stayed
5789-LDFXO,Male,60,false,0,0,24,Offer C,92309,Stayed
6038-GCYEC,Female,25,false,0,0,24,Offer C,92211,Churned
6122-EFVKN,Male,44,false,0,0,24,None,92123,Stayed
6365-MTGZX,Male,44,false,0,0,24,None,91206,Churned
6620-HVDUJ,Male,50,false,0,0,24,Offer C,93701,Stayed
6778-JFCMK,Male,28,false,0,0,24,Offer C,91405,Stayed
7079-QRCBC,Female,35,false,0,0,24,None,95864,Churned
7244-KXYZN,Female,25,false,0,0,24,None,95357,Stayed
7278-CKDNC,Male,76,false,0,0,24,None,93701,Stayed
7534-BFESC,Male,69,false,0,0,24,Offer C,92122,Churned
7567-ECMCM,Male,23,false,0,0,24,None,94506,Stayed
7901-IIDQV,Male,28,false,0,0,24,None,92119,Stayed
7979-CORPM,Male,40,false,0,0,24,None,95361,Churned
8313-NDOIA,Female,48,false,0,0,24,None,92341,Stayed
8565-CLBZW,Male,23,false,0,0,24,None,92117,Churned
9058-MJLZC,Female,37,false,0,0,24,None,95991,Stayed
9360-OMDZZ,Male,60,false,0,0,24,Offer C,95638,Stayed
9828-QHFBK,Male,60,false,0,0,24,None,96065,Stayed
0148-DCDOS,Male,41,false,0,0,25,None,95365,Churned
0191-EQUUH,Female,32,false,3,0,25,Offer C,92285,Stayed
0203-HHYIJ,Male,62,false,0,0,25,Offer C,94027,Churned
0357-NVCRI,Female,41,false,3,0,25,Offer C,92021,Stayed
0428-AXXLJ,Male,29,false,0,0,25,Offer C,90706,Stayed
0584-BJQGZ,Female,19,false,0,0,25,None,95983,Stayed
1042-HFUCW,Female,37,false,1,0,25,Offer C,95426,Stayed
1069-QJOEE,Male,47,true,1,0,25,None,94541,Stayed
