customer_id,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue
5044-LRQAQ,Month-to-Month,TRUE,Bank Withdrawal,69.2,477.55,0,0,288.54,766.09
7660-HDPJV,Month-to-Month,TRUE,Bank Withdrawal,69.2,69.2,0,0,10.08,79.28
9728-FTTVZ,Month-to-Month,TRUE,Bank Withdrawal,69.2,69.2,0,0,23.72,92.92
0679-IDSTG,Month-to-Month,TRUE,Bank Withdrawal,69.25,69.25,0,0,37.3,106.55
2079-FBMZK,Month-to-Month,TRUE,Mailed Check,69.25,418.4,0,0,236.16,654.56
4704-ERYFC,Month-to-Month,TRUE,Bank Withdrawal,69.25,1554,0,0,706.42,2260.42
7206-GZCDC,Month-to-Month,TRUE,Bank Withdrawal,69.25,69.25,0,0,29.68,98.93
3428-XZMAZ,Month-to-Month,TRUE,Bank Withdrawal,69.35,69.35,0,0,45.86,115.21
5027-QPKTE,Month-to-Month,TRUE,Bank Withdrawal,69.35,451.1,0,10,103.25,564.35
6457-GIRWB,Month-to-Month,TRUE,Bank Withdrawal,69.35,69.35,0,0,22.03,91.38
9048-JVYVF,Month-to-Month,TRUE,Bank Withdrawal,69.35,191.35,0,0,106.92,298.27
0013-MHZWF,Month-to-Month,TRUE,Credit Card,69.4,571.45,0,0,150.93,722.38
5884-GCYMI,Month-to-Month,FALSE,Mailed Check,69.4,69.4,0,0,38.53,107.93
7908-QCBCA,Month-to-Month,TRUE,Mailed Check,69.4,69.4,0,10,33.46,112.86
8401-EMUWF,Month-to-Month,TRUE,Bank Withdrawal,69.4,3058.3,0,0,700.14,3758.44
6614-VBEGU,Month-to-Month,TRUE,Bank Withdrawal,69.45,1614.05,0,0,1057.44,2671.49
0488-GSLFR,Month-to-Month,TRUE,Bank Withdrawal,69.5,69.5,0,0,8.31,77.81
1684-FLBGS,Month-to-Month,TRUE,Credit Card,69.5,1652.1,16.89,0,632.27,2267.48
3466-BYAVD,Month-to-Month,TRUE,Credit Card,69.5,1071.4,0,0,126.6,1198
5186-EJEGL,Month-to-Month,TRUE,Credit Card,69.5,653.25,0,0,309.87,963.12
5186-SAMNZ,Month-to-Month,TRUE,Bank Withdrawal,69.5,69.5,0,80,41.2,190.7
6890-PFRQX,Month-to-Month,FALSE,Mailed Check,69.5,1199.4,0,0,219.78,1419.18
8663-UPDGF,Month-to-Month,TRUE,Bank Withdrawal,69.5,1800.05,0,0,660.4,2460.45
9767-FFLEM,Month-to-Month,TRUE,Credit Card,69.5,2625.25,20.19,0,1331.52,3936.58
0455-XFASS,Month-to-Month,TRUE,Bank Withdrawal,69.55,200.2,33.8,0,5.01,171.41
1820-TQVEV,Month-to-Month,TRUE,Bank Withdrawal,69.55,69.55,0,0,49.43,118.98
2506-TNFCO,Month-to-Month,TRUE,Bank Withdrawal,69.55,69.55,0,0,12.46,82.01
4110-PFEUZ,Month-to-Month,FALSE,Credit Card,69.55,69.55,0,0,29.78,99.33
4291-SHSBH,Month-to-Month,TRUE,Bank Withdrawal,69.55,521.35,0,0,62.65,584
8120-JDCAM,Month-to-Month,TRUE,Credit Card,69.55,284.9,0,0,148.92,433.82
9576-ANLXO,Month-to-Month,TRUE,Bank Withdrawal,69.55,222.3,0,0,78.78,301.08
2636-ALXXZ,Month-to-Month,TRUE,Bank Withdrawal,69.6,69.6,0,0,45.8,115.4
4983-CCWMC,Month-to-Month,TRUE,Credit Card,69.6,207.4,0,20,86.91,314.31
5276-KQWHG,Month-to-Month,TRUE,Bank Withdrawal,69.6,131.65,0,0,30.64,162.29
6429-SHBCB,Month-to-Month,FALSE,Mailed Check,69.6,1394.55,0,0,261.44,1655.99
6502-MJQAE,Month-to-Month,TRUE,Bank Withdrawal,69.6,69.6,0,0,46.21,115.81
7665-TOALD,Month-to-Month,TRUE,Bank Withdrawal,69.6,69.6,0,0,14.19,83.79
8375-DKEBR,Month-to-Month,TRUE,Bank Withdrawal,69.6,69.6,0,0,34.51,104.11
4550-EVXNY,Month-to-Month,TRUE,Bank Withdrawal,69.65,69.65,0,0,49.24,118.89
4871-JTKJF,Month-to-Month,TRUE,Bank Withdrawal,69.65,69.65,0,0,31.13,100.78
4919-MOAVT,Month-to-Month,FALSE,Bank Withdrawal,69.65,220.1,0,0,118.14,338.24
7254-IQWOZ,Month-to-Month,TRUE,Bank Withdrawal,69.65,69.65,0,0,28.7,98.35
7538-GWHML,Month-to-Month,FALSE,Bank Withdrawal,69.65,145.15,0,0,15.28,160.43
7798-JVXYM,Month-to-Month,TRUE,Bank Withdrawal,69.65,921.4,0,0,518.14,1439.54
8062-YBDOE,Month-to-Month,TRUE,Bank Withdrawal,69.65,69.65,0,0,7.23,76.88
2178-PMGCJ,Month-to-Month,TRUE,Credit Card,69.7,1490.4,0,0,346.94,1837.34
3701-SFMUH,Month-to-Month,FALSE,Credit Card,69.7,516.15,0,0,36.19,552.34
3999-QGRJH,Month-to-Month,TRUE,Bank Withdrawal,69.7,560.85,0,0,119.12,679.97
4482-EWFMI,Month-to-Month,TRUE,Bank Withdrawal,69.7,135.2,0,0,31.34,166.54
4501-EQDRN,Month-to-Month,FALSE,Bank Withdrawal,69.7,69.7,0,0,21.52,91.22
6047-YHPVI,Month-to-Month,TRUE,Bank Withdrawal,69.7,316.9,0,0,63,379.9
2058-DCJBE,Month-to-Month,TRUE,Bank Withdrawal,69.75,324.6,0,0,155.7,480.3
4883-QICIH,Month-to-Month,TRUE,Bank Withdrawal,69.75,2347.9,19.67,0,191.68,2519.91
5539-TMZLF,Month-to-Month,TRUE,Bank Withdrawal,69.75,69.75,0,0,33.84,103.59
6166-ILMNY,Month-to-Month,FALSE,Bank Withdrawal,69.75,144.55,0,0,52.88,197.43
7504-UWHNB,Month-to-Month,FALSE,Bank Withdrawal,69.75,1729.35,0,100,1002.75,2832.1
8329-GWVPJ,Month-to-Month,TRUE,Bank Withdrawal,69.75,3557.7,0,0,510.5,4068.2
0599-XNYDO,Month-to-Month,TRUE,Bank Withdrawal,69.8,1540.35,0,0,869.8,2410.15
2897-DOVND,Month-to-Month,TRUE,Bank Withdrawal,69.8,146.65,0,10,22.38,179.03
4510-HIMLV,Month-to-Month,TRUE,Bank Withdrawal,69.8,69.8,0,10,22.86,102.66
5134-IKDAY,Month-to-Month,TRUE,Bank Withdrawal,69.8,69.8,0,0,11.08,80.88
5832-XKAES,Month-to-Month,TRUE,Credit Card,69.8,134.7,0,0,75.44,210.14
7326-RIGQZ,Month-to-Month,TRUE,Bank Withdrawal,69.8,377.85,0,0,231,608.85
8630-FJLIB,Month-to-Month,TRUE,Bank Withdrawal,69.8,1221.65,0,0,614.16,1835.81
0603-OLQDC,Month-to-Month,TRUE,Mailed Check,69.85,837.5,0,0,324.84,1162.34
4603-JANFB,Month-to-Month,TRUE,Bank Withdrawal,69.85,69.85,0,0,12.13,81.98
5550-VFRLC,Month-to-Month,TRUE,Bank Withdrawal,69.85,69.85,0,40,43.45,153.3
5605-IYGFG,Month-to-Month,TRUE,Bank Withdrawal,69.85,515.45,0,0,192.22,707.67
7245-NIIWQ,Month-to-Month,TRUE,Bank Withdrawal,69.85,199.85,0,0,104.28,304.13
0958-YHXGP,Month-to-Month,TRUE,Credit Card,69.9,497.3,0,0,216.93,714.23
1062-LHZOD,Month-to-Month,TRUE,Mailed Check,69.9,69.9,0,0,4.99,74.89
5542-TBBWB,Month-to-Month,TRUE,Bank Withdrawal,69.9,69.9,0,10,9.36,89.26
5875-YPQFJ,Month-to-Month,TRUE,Bank Withdrawal,69.9,69.9,0,0,45.66,115.56
8097-VBQTZ,Month-to-Month,TRUE,Credit Card,69.9,3883.3,0,0,1491.48,5374.78
9804-ICWBG,Month-to-Month,TRUE,Bank Withdrawal,69.9,69.9,0,0,45.5,115.4
0330-IVZHA,Month-to-Month,FALSE,Bank Withdrawal,69.95,330.15,0,0,85.4,415.55
2920-RNCEZ,Month-to-Month,TRUE,Credit Card,69.95,69.95,0,0,11.45,81.4
3066-RRJIO,Month-to-Month,TRUE,Credit Card,69.95,69.95,0,0,13.04,82.99
3799-ISUZQ,Month-to-Month,TRUE,Bank Withdrawal,69.95,529.5,0,0,247.94,777.44
5600-KTXFM,Month-to-Month,FALSE,Credit Card,69.95,143.9,0,0,58.2,202.1
6692-YQHXC,Month-to-Month,TRUE,Credit Card,69.95,1205.5,0,0,438.88,1644.38
7153-OANIO,Month-to-Month,FALSE,Bank Withdrawal,69.95,69.95,0,0,27.58,97.53
7459-IMVYU,Month-to-Month,FALSE,Bank Withdrawal,69.95,2657.55,0,90,1064,3811.55
8000-REIQB,Month-to-Month,TRUE,Bank Withdrawal,69.95,69.95,0,10,22.5,102.45
9389-ACWBI,Month-to-Month,FALSE,Credit Card,69.95,320.4,0,0,6.9,327.3
1853-UDXBW,Month-to-Month,TRUE,Bank Withdrawal,70,70,0,0,38.8,108.8
2482-CZGBB,Month-to-Month,TRUE,Bank Withdrawal,70,740,0,0,272.8,1012.8
3884-HCSWG,Month-to-Month,TRUE,Bank Withdrawal,70,1144.5,0,80,130.22,1354.72
4512-ZUIYL,Month-to-Month,FALSE,Bank Withdrawal,70,153.05,0,0,75.52,228.57
5583-SXDAG,Month-to-Month,FALSE,Bank Withdrawal,70,70,0,10,19.15,99.15
6641-XRPSU,Month-to-Month,TRUE,Credit Card,70,2416.1,11,0,158.44,2563.54
1304-BCCFO,Month-to-Month,TRUE,Mailed Check,70.05,564.4,0,0,134.19,698.59
2608-BHKFN,Month-to-Month,TRUE,Credit Card,70.05,266.9,0,0,50.32,317.22
3494-JCHRQ,Month-to-Month,TRUE,Bank Withdrawal,70.05,70.05,0,0,27.89,97.94
5895-QSXOD,Month-to-Month,FALSE,Credit Card,70.05,657.5,0,0,434.25,1091.75
6715-OFDBP,Month-to-Month,TRUE,Bank Withdrawal,70.05,346.4,0,0,71.3,417.7
0328-GRPMV,Month-to-Month,TRUE,Bank Withdrawal,70.1,70.1,0,0,17.37,87.47
2262-SLNVK,Month-to-Month,FALSE,Bank Withdrawal,70.1,70.1,0,0,1.15,71.25
4702-IOQDC,Month-to-Month,TRUE,Bank Withdrawal,70.1,70.1,0,0,46.17,116.27
5119-NZPTV,Month-to-Month,FALSE,Bank Withdrawal,70.1,141.65,0,0,69.98,211.63
5931-FLJJF,Month-to-Month,TRUE,Credit Card,70.1,467.55,20.23,0,112.35,559.67
6379-RXJRQ,Month-to-Month,TRUE,Bank Withdrawal,70.1,659.65,34.69,0,220.3,845.26
9540-JYROE,Month-to-Month,TRUE,Credit Card,70.1,551.35,0,10,104.32,665.67
1846-XWOQN,Month-to-Month,TRUE,Bank Withdrawal,70.15,70.15,0,0,47.97,118.12
2398-YPMUR,Month-to-Month,TRUE,Bank Withdrawal,70.15,916.75,0,90,492.18,1498.93
2619-WFQWU,Month-to-Month,TRUE,Mailed Check,70.15,70.15,0,0,2.24,72.39
6077-BDPXA,Month-to-Month,TRUE,Bank Withdrawal,70.15,194.2,0,0,16.89,211.09
7394-LWLYN,Month-to-Month,TRUE,Bank Withdrawal,70.15,123.8,0,0,67.5,191.3
7562-UXTPG,Month-to-Month,TRUE,Credit Card,70.15,886.7,8.53,0,339.69,1217.86
9272-LSVYH,Month-to-Month,FALSE,Credit Card,70.15,735.5,0,0,42.9,778.4
9408-SSNVZ,Month-to-Month,TRUE,Bank Withdrawal,70.15,268.35,21.69,0,117.6,364.26
9506-UXUSK,Month-to-Month,TRUE,Bank Withdrawal,70.15,931.75,0,150,509.21,1590.96
9985-MWVIX,Month-to-Month,TRUE,Credit Card,70.15,70.15,0,0,42.09,112.24
2260-USTRB,Month-to-Month,TRUE,Bank Withdrawal,70.2,115.95,0,0,19.1,135.05
2501-XWWTZ,Month-to-Month,FALSE,Bank Withdrawal,70.2,760.05,0,0,11.11,771.16
2568-BRGYX,Month-to-Month,TRUE,Bank Withdrawal,70.2,237.95,0,0,52.08,290.03
7296-PIXQY,Month-to-Month,FALSE,Bank Withdrawal,70.2,1046.5,0,0,322,1368.5
9605-WGJVW,Month-to-Month,TRUE,Bank Withdrawal,70.2,70.2,0,0,22.34,92.54
1041-RXHRA,Month-to-Month,FALSE,Bank Withdrawal,70.25,2868.05,0,0,1671.98,4540.03
1640-PLFMP,Month-to-Month,TRUE,Bank Withdrawal,70.25,70.25,0,10,10.05,90.3
2815-CPTUL,Month-to-Month,TRUE,Credit Card,70.25,331.9,12.48,0,11.35,330.77
3244-DCJWY,Month-to-Month,TRUE,Bank Withdrawal,70.25,70.25,0,0,23,93.25
9633-XQABV,Month-to-Month,TRUE,Bank Withdrawal,70.25,229.7,0,0,76.2,305.9
1363-TXLSL,Month-to-Month,TRUE,Bank Withdrawal,70.3,70.3,0,0,39.1,109.4
2446-PLQVO,Month-to-Month,TRUE,Bank Withdrawal,70.3,70.3,0,0,5.67,75.97
2884-GBPFB,Month-to-Month,TRUE,Bank Withdrawal,70.3,2416.55,0,80,365.05,2861.6
4029-HPFVY,Month-to-Month,TRUE,Credit Card,70.3,220.4,0,0,29.22,249.62
5976-JCJRH,Month-to-Month,TRUE,Bank Withdrawal,70.3,738.2,0,0,317.2,1055.4
6168-WFVVF,Month-to-Month,TRUE,Bank Withdrawal,70.3,235.5,0,0,16.62,252.12
6653-CBBOM,Month-to-Month,TRUE,Bank Withdrawal,70.3,70.3,0,0,15.92,86.22
7217-JYHOQ,Month-to-Month,TRUE,Credit Card,70.3,1706.45,0,0,1069.68,2776.13
7379-POKDZ,Month-to-Month,TRUE,Bank Withdrawal,70.3,208.85,0,0,80.13,288.98
9717-QEBGU,Month-to-Month,TRUE,Bank Withdrawal,70.3,144,0,0,3.14,147.14
4726-DLWQN,Month-to-Month,TRUE,Bank Withdrawal,70.35,3454.6,0,100,1261.5,4816.1
5442-BHQNG,Month-to-Month,FALSE,Bank Withdrawal,70.35,139.25,0,0,89.54,228.79
5804-LEPIM,Month-to-Month,TRUE,Bank Withdrawal,70.35,139.05,0,0,26.34,165.39
7147-AYBAA,Month-to-Month,TRUE,Credit Card,70.35,2552.9,0,0,1067.08,3619.98
7321-VGNKU,Month-to-Month,TRUE,Bank Withdrawal,70.35,120.25,0,20,15.4,155.65
7465-ZZRVX,Month-to-Month,TRUE,Bank Withdrawal,70.35,70.35,0,10,14.42,94.77
2055-PDADH,Month-to-Month,TRUE,Bank Withdrawal,70.4,204.7,0,0,6.78,211.48
2905-KFQUV,Month-to-Month,TRUE,Credit Card,70.4,154.8,0,0,14.98,169.78
3211-ILJTT,Month-to-Month,TRUE,Bank Withdrawal,70.4,1214.05,0,0,232.56,1446.61
4067-HLYQI,Month-to-Month,TRUE,Bank Withdrawal,70.4,2406.1,0,60,1631.85,4097.95
4629-NRXKX,Month-to-Month,FALSE,Bank Withdrawal,70.4,147.15,0,0,92.46,239.61
4759-TRPLW,Month-to-Month,FALSE,Bank Withdrawal,70.4,70.4,0,0,29.63,100.03
4763-PGDPO,Month-to-Month,FALSE,Bank Withdrawal,70.4,281,0,70,164.48,515.48
0390-DCFDQ,Month-to-Month,TRUE,Mailed Check,70.45,70.45,0,0,15.28,85.73
0515-YPMCW,Month-to-Month,TRUE,Credit Card,70.45,70.45,0,10,42.87,123.32
2294-DMMUS,Month-to-Month,TRUE,Credit Card,70.45,4300.45,0,0,2265.48,6565.93
2585-KTFRE,Month-to-Month,TRUE,Bank Withdrawal,70.45,70.45,0,0,20.1,90.55
6017-PPLPX,Month-to-Month,TRUE,Bank Withdrawal,70.45,1470.95,0,0,329.8,1800.75
6078-VESFR,Month-to-Month,FALSE,Bank Withdrawal,70.45,849.1,0,0,475.41,1324.51
1915-IOFGU,Month-to-Month,FALSE,Bank Withdrawal,70.5,70.5,0,0,41.39,111.89
3496-LFSZU,Month-to-Month,FALSE,Bank Withdrawal,70.5,294.2,0,10,113.88,418.08
5527-ACHSO,Month-to-Month,FALSE,Credit Card,70.5,829.3,0,0,523.71,1353.01
8270-RKSAP,Month-to-Month,TRUE,Bank Withdrawal,70.5,597.9,0,0,366.39,964.29
9584-EXCDZ,Month-to-Month,FALSE,Bank Withdrawal,70.5,1165.6,0,0,710.26,1875.86
1047-NNCBF,Month-to-Month,FALSE,Credit Card,70.55,1493.55,17.6,0,76,1551.95
1732-VHUBQ,Month-to-Month,FALSE,Bank Withdrawal,70.55,3309.25,26.99,0,1266.65,4548.91
8051-HJRLT,Month-to-Month,TRUE,Bank Withdrawal,70.55,70.55,0,0,18.2,88.75
9112-WSNPU,Month-to-Month,FALSE,Bank Withdrawal,70.55,2419,0,0,591.85,3010.85
9620-ENEJV,Month-to-Month,FALSE,Credit Card,70.55,433.95,0,0,183.24,617.19
5376-DEQCP,Month-to-Month,TRUE,Bank Withdrawal,70.6,70.6,0,0,27.12,97.72
5940-AHUHD,Month-to-Month,FALSE,Credit Card,70.6,70.6,0,0,44.59,115.19
9617-INGJY,Month-to-Month,TRUE,Credit Card,70.6,70.6,0,0,36.12,106.72
0644-OQMDK,Month-to-Month,TRUE,Bank Withdrawal,70.65,293.85,0,0,24.72,318.57
1122-JWTJW,Month-to-Month,TRUE,Credit Card,70.65,70.65,0,0,37.68,108.33
4342-HENTK,Month-to-Month,TRUE,Bank Withdrawal,70.65,142.35,0,0,25.04,167.39
0734-OXWBT,Month-to-Month,FALSE,Credit Card,70.7,225.65,0,0,75.12,300.77
5032-MIYKT,Month-to-Month,TRUE,Credit Card,70.7,70.7,0,0,38.81,109.51
7967-HYCDE,Month-to-Month,FALSE,Bank Withdrawal,70.7,553.4,0,0,335.44,888.84
8835-VSDSE,Month-to-Month,TRUE,Bank Withdrawal,70.7,141.45,0,0,19.52,160.97
9237-HQITU,Month-to-Month,TRUE,Bank Withdrawal,70.7,151.65,0,0,18.24,169.89
0519-XUZJU,Month-to-Month,FALSE,Mailed Check,70.75,70.75,0,0,26,96.75
0685-MLYYM,Month-to-Month,FALSE,Bank Withdrawal,70.75,154.85,0,0,19.72,174.57
3866-MDTUB,Month-to-Month,TRUE,Bank Withdrawal,70.75,146.9,0,0,53.86,200.76
9210-IAHGH,Month-to-Month,TRUE,Credit Card,70.75,450.8,0,0,163.45,614.25
9722-UJOJR,Month-to-Month,TRUE,Bank Withdrawal,70.75,1974.8,0,0,325.96,2300.76
0968-GSIKN,Month-to-Month,TRUE,Mailed Check,70.8,70.8,0,0,30.6,101.4
9432-VOFYX,Month-to-Month,TRUE,Bank Withdrawal,70.8,1207,0,0,609.96,1816.96
0812-WUPTB,Month-to-Month,FALSE,Credit Card,70.85,70.85,0,0,49.6,120.45
1031-IIDEO,Month-to-Month,TRUE,Bank Withdrawal,70.85,70.85,0,0,27.05,97.9
0151-ONTOV,Month-to-Month,FALSE,Mailed Check,70.9,70.9,0,0,39.81,110.71
3376-BMGFE,Month-to-Month,TRUE,Bank Withdrawal,70.9,273,8.74,0,134,398.26
2115-BFTIW,Month-to-Month,FALSE,Credit Card,70.95,1767.35,0,20,622.75,2410.1
3721-CNEYS,Month-to-Month,TRUE,Bank Withdrawal,70.95,137.95,0,0,30.66,168.61
3422-LYEPQ,Month-to-Month,TRUE,Bank Withdrawal,71,71,0,0,18.84,89.84
3627-FCRDW,Month-to-Month,FALSE,Bank Withdrawal,71,672.55,8.35,0,220.68,884.88
3677-TNKIO,Month-to-Month,TRUE,Credit Card,71,914,0,0,507.5,1421.5
7409-KIUTL,Month-to-Month,TRUE,Bank Withdrawal,71,71,0,0,28.64,99.64
1077-HUUJM,Month-to-Month,TRUE,Bank Withdrawal,71.05,472.65,0,10,199.5,682.15
3923-CSIHK,Month-to-Month,TRUE,Bank Withdrawal,71.05,3444.85,0,0,230,3674.85
5136-RGMZO,Month-to-Month,TRUE,Bank Withdrawal,71.05,2168.15,0,0,198.4,2366.55
8851-RAGOV,Month-to-Month,TRUE,Credit Card,71.05,1837.7,28.08,0,58.5,1868.12
0511-JTEOY,Month-to-Month,FALSE,Mailed Check,71.1,71.1,0,0,10.19,81.29
1769-GRUIK,Month-to-Month,TRUE,Bank Withdrawal,71.1,1247.75,0,150,49.68,1447.43
8040-MNRTF,Month-to-Month,FALSE,Mailed Check,71.1,71.1,0,0,37.51,108.61
4080-OGPJL,Month-to-Month,FALSE,Bank Withdrawal,71.15,563.65,0,0,385.12,948.77
9488-HGMJH,Month-to-Month,TRUE,Bank Withdrawal,71.15,71.15,0,20,24.75,115.9
4450-DLLMH,Month-to-Month,TRUE,Credit Card,71.3,157.75,0,0,13.48,171.23
6927-WTFIV,Month-to-Month,FALSE,Credit Card,71.3,1389.2,0,0,114.2,1503.4
1410-RSCMR,Month-to-Month,TRUE,Credit Card,71.35,515.75,0,0,349.86,865.61
3177-LASXD,Month-to-Month,FALSE,Bank Withdrawal,71.35,71.35,0,0,40.4,111.75
7136-IHZJA,Month-to-Month,TRUE,Credit Card,71.35,2847.2,0,0,1165.6,4012.8
8042-JVNFH,Month-to-Month,TRUE,Credit Card,71.35,71.35,0,0,35.28,106.63
0106-GHRQR,Month-to-Month,TRUE,Bank Withdrawal,71.4,1212.1,0,0,411.36,1623.46
6140-QNRQQ,Month-to-Month,TRUE,Mailed Check,71.55,71.55,0,0,17.27,88.82
1352-VHKAJ,Month-to-Month,FALSE,Bank Withdrawal,71.6,1957.1,0,140,365.85,2462.95
0508-OOLTO,Month-to-Month,TRUE,Bank Withdrawal,71.65,135.75,0,0,58.06,193.81
8380-PEFPE,Month-to-Month,TRUE,Bank Withdrawal,71.65,71.65,0,0,17.54,89.19
8644-XLFBW,Month-to-Month,TRUE,Bank Withdrawal,71.65,71.65,0,0,28.46,100.11
3755-JBMNH,Month-to-Month,TRUE,Bank Withdrawal,71.8,1167.8,0,0,734.4,1902.2
9822-BIIGN,Month-to-Month,FALSE,Bank Withdrawal,71.85,3827.9,0,0,1460.68,5288.58
4931-TRZWN,Month-to-Month,TRUE,Bank Withdrawal,71.95,923.85,10.47,0,138.58,1051.96
6331-LWDTQ,Month-to-Month,TRUE,Credit Card,72.15,794.25,0,80,337.5,1211.75
8111-RKSPX,Month-to-Month,TRUE,Bank Withdrawal,72.2,305.55,0,0,119.92,425.47
4489-SNOJF,Month-to-Month,FALSE,Bank Withdrawal,72.25,2568.55,0,0,884.45,3453
9518-IMLHK,Month-to-Month,TRUE,Bank Withdrawal,72.45,2156.25,0,0,1278.13,3434.38
3295-YVUSR,Month-to-Month,TRUE,Mailed Check,72.6,154.3,0,0,30.38,184.68
4547-LYTDD,Month-to-Month,FALSE,Bank Withdrawal,72.65,1194.3,0,0,751.84,1946.14
2616-UUTFK,Month-to-Month,TRUE,Bank Withdrawal,72.75,2447.45,0,0,630.63,3078.08
5924-IFQTT,Month-to-Month,TRUE,Bank Withdrawal,72.8,930.05,0,0,179.01,1109.06
7128-GGCNO,Month-to-Month,FALSE,Bank Withdrawal,72.8,3249.4,0,0,1890.6,5140
1907-UBQFC,Month-to-Month,TRUE,Bank Withdrawal,72.85,688.65,0,30,54.6,773.25
0260-ZDLGK,Month-to-Month,TRUE,Credit Card,72.9,651.4,0,0,319.41,970.81
1391-UBDAR,Month-to-Month,FALSE,Bank Withdrawal,72.9,818.45,0,0,201.63,1020.08
1977-STDKI,Month-to-Month,TRUE,Bank Withdrawal,73,73,0,0,20.55,93.55
5949-HGVJL,Month-to-Month,TRUE,Bank Withdrawal,73.05,1959.5,47.59,50,606.06,2567.97
2101-RANCD,Month-to-Month,TRUE,Bank Withdrawal,73.1,4144.9,0,0,491.15,4636.05
8149-AIQCG,Month-to-Month,TRUE,Credit Card,73.15,2730.85,0,0,338.91,3069.76
9903-LYSAB,Month-to-Month,TRUE,Bank Withdrawal,73.15,1305.95,0,0,302.04,1607.99
7517-SAWMO,Month-to-Month,TRUE,Bank Withdrawal,73.2,1441.1,0,0,489.25,1930.35
6221-AVQYL,Month-to-Month,TRUE,Credit Card,73.25,131.05,0,0,5.92,136.97
7916-VCCPB,Month-to-Month,FALSE,Bank Withdrawal,73.25,1195.75,0,0,640.48,1836.23
0550-DCXLH,Month-to-Month,FALSE,Mailed Check,73.35,931.55,49.02,0,532.87,1415.4
5108-ADXWO,Month-to-Month,TRUE,Bank Withdrawal,73.5,791.75,0,0,427.68,1219.43
8541-QVFKM,Month-to-Month,TRUE,Bank Withdrawal,73.5,632.2,0,0,138.4,770.6
9747-DDZOS,Month-to-Month,FALSE,Bank Withdrawal,73.5,73.5,0,0,3.84,77.34
2983-ZANRP,Month-to-Month,TRUE,Bank Withdrawal,73.55,145.4,0,0,17,162.4
5921-NGYRH,Month-to-Month,TRUE,Credit Card,73.55,4764,21.9,0,3098.24,7840.34
6513-EECDB,Month-to-Month,TRUE,Bank Withdrawal,73.55,73.55,0,0,36.92,110.47
1196-AMORA,Month-to-Month,FALSE,Bank Withdrawal,73.6,520,0,0,266.49,786.49
6390-DSAZX,Month-to-Month,TRUE,Credit Card,73.6,73.6,0,0,6.19,79.79
8617-ENBDS,Month-to-Month,TRUE,Credit Card,73.6,232.5,0,10,82.02,324.52
0947-MUGVO,Month-to-Month,TRUE,Bank Withdrawal,73.65,1463.5,0,0,107.4,1570.9
2474-LCNUE,Month-to-Month,TRUE,Credit Card,73.65,1642.75,0,0,334.19,1976.94
8473-VUVJN,Month-to-Month,TRUE,Bank Withdrawal,73.65,73.65,0,0,39.88,113.53
0491-KAPQG,Month-to-Month,TRUE,Bank Withdrawal,73.7,1558.7,0,0,599.34,2158.04
3070-DVEYC,Month-to-Month,FALSE,Credit Card,73.75,545.15,0,0,226.8,771.95
4860-IJUDE,Month-to-Month,TRUE,Credit Card,73.75,956.65,0,0,390.78,1347.43
7603-USHJS,Month-to-Month,TRUE,Credit Card,73.75,871.4,0,0,179.52,1050.92
3055-OYMSE,Month-to-Month,TRUE,Credit Card,73.8,4003.85,0,0,887.22,4891.07
6339-YPSAH,Month-to-Month,TRUE,Bank Withdrawal,73.8,704.3,0,50,16.65,770.95
0122-OAHPZ,Month-to-Month,TRUE,Bank Withdrawal,73.85,511.25,13.03,0,200.34,698.56
1450-SKCVI,Month-to-Month,TRUE,Bank Withdrawal,73.85,4092.85,0,0,1993.04,6085.89
2696-NARTR,Month-to-Month,TRUE,Bank Withdrawal,73.85,926.25,0,0,494.34,1420.59
4652-NNHNY,Month-to-Month,TRUE,Bank Withdrawal,73.85,1284.2,0,0,287.36,1571.56
8496-EJAUI,Month-to-Month,TRUE,Credit Card,73.85,1424.5,0,130,34.01,1588.51
8873-GLDMH,Month-to-Month,TRUE,Credit Card,73.85,401.3,0,0,166.14,567.44
0004-TLHLJ,Month-to-Month,TRUE,Bank Withdrawal,73.9,280.85,0,0,134.6,415.45
2091-RFFBA,Month-to-Month,TRUE,Bank Withdrawal,73.9,2217.15,0,0,478.33,2695.48
6599-CEBNN,Month-to-Month,TRUE,Credit Card,73.95,2524.45,0,0,52.7,2577.15
5188-HGMLP,Month-to-Month,FALSE,Bank Withdrawal,74,3919.15,0,0,1898.64,5817.79
8687-BAFGU,Month-to-Month,FALSE,Bank Withdrawal,74,74,0,0,23.7,97.7
1396-QWFBJ,Month-to-Month,TRUE,Bank Withdrawal,74.05,1565.7,0,0,106.47,1672.17
9850-OWRHQ,Month-to-Month,TRUE,Credit Card,74.1,228,0,0,48.87,276.87
3094-JOJAI,Month-to-Month,FALSE,Credit Card,74.15,1387,0,0,78.84,1465.84
3714-JTVOV,Month-to-Month,TRUE,Credit Card,74.15,3229.4,0,0,121.8,3351.2
6347-DCUIK,Month-to-Month,TRUE,Credit Card,74.15,811.8,0,0,292.4,1104.2
7077-XJMET,Month-to-Month,TRUE,Bank Withdrawal,74.15,741.4,0,0,592.68,1334.08
7801-KICAO,Month-to-Month,TRUE,Bank Withdrawal,74.15,1345.75,0,0,204.48,1550.23
